week,meantemp,begin_date,week_year,week_inyear
9235,17.7,1873-08-01,31-1873,31
9236,17.7,1873-08-08,32-1873,32
9237,17.7,1873-08-15,33-1873,33
9238,17.7,1873-08-22,34-1873,34
9239,12.6,1873-09-01,35-1873,35
9240,12.6,1873-09-08,36-1873,36
9241,12.6,1873-09-15,37-1873,37
9242,12.6,1873-09-22,38-1873,38
9243,12.6,1873-09-29,39-1873,39
9244,9.8,1873-10-01,40-1873,40
9245,9.8,1873-10-08,41-1873,41
9246,9.8,1873-10-15,42-1873,42
9247,9.8,1873-10-22,43-1873,43
9248,4.6,1873-11-01,44-1873,44
9249,4.6,1873-11-08,45-1873,45
9250,4.6,1873-11-15,46-1873,46
9251,4.6,1873-11-22,47-1873,47
9252,1.8,1873-12-01,48-1873,48
9253,1.8,1873-12-08,49-1873,49
9254,1.8,1873-12-15,50-1873,50
9255,1.8,1873-12-22,51-1873,51
9256,1.8,1873-12-29,52-1873,52
9257,2.4,1874-01-01,1-1874,1
9258,2.4,1874-01-08,2-1874,2
9259,2.4,1874-01-15,3-1874,3
9260,2.4,1874-01-22,4-1874,4
9261,0.7,1874-02-01,5-1874,5
9262,0.7,1874-02-08,6-1874,6
9263,0.7,1874-02-15,7-1874,7
9264,0.7,1874-02-22,8-1874,8
9265,4.1,1874-03-01,9-1874,9
9266,4.1,1874-03-08,10-1874,10
9267,4.1,1874-03-15,11-1874,11
9268,4.1,1874-03-22,12-1874,12
9269,9.2,1874-04-01,13-1874,13
9270,9.2,1874-04-08,14-1874,14
9271,9.2,1874-04-15,15-1874,15
9272,9.2,1874-04-22,16-1874,16
9273,9.2,1874-04-29,17-1874,17
9274,9.2,1874-05-01,18-1874,18
9275,9.2,1874-05-08,19-1874,19
9276,9.2,1874-05-15,20-1874,20
9277,9.2,1874-05-22,21-1874,21
9278,15.5,1874-06-01,22-1874,22
9279,15.5,1874-06-08,23-1874,23
9280,15.5,1874-06-15,24-1874,24
9281,15.5,1874-06-22,25-1874,25
9282,19.1,1874-07-01,26-1874,26
9283,19.1,1874-07-08,27-1874,27
9284,19.1,1874-07-15,28-1874,28
9285,19.1,1874-07-22,29-1874,29
9286,19.1,1874-07-29,30-1874,30
9287,15.3,1874-08-01,31-1874,31
9288,15.3,1874-08-08,32-1874,32
9289,15.3,1874-08-15,33-1874,33
9290,15.3,1874-08-22,34-1874,34
9291,15.1,1874-09-01,35-1874,35
9292,15.1,1874-09-08,36-1874,36
9293,15.1,1874-09-15,37-1874,37
9294,15.1,1874-09-22,38-1874,38
9295,15.1,1874-09-29,39-1874,39
9296,9.6,1874-10-01,40-1874,40
9297,9.6,1874-10-08,41-1874,41
9298,9.6,1874-10-15,42-1874,42
9299,9.6,1874-10-22,43-1874,43
9300,1.7,1874-11-01,44-1874,44
9301,1.7,1874-11-08,45-1874,45
9302,1.7,1874-11-15,46-1874,46
9303,1.7,1874-11-22,47-1874,47
9304,-1.1,1874-12-01,48-1874,48
9305,-1.1,1874-12-08,49-1874,49
9306,-1.1,1874-12-15,50-1874,50
9307,-1.1,1874-12-22,51-1874,51
9308,-1.1,1874-12-29,52-1874,52
9309,2.4,1875-01-01,1-1875,1
9310,2.4,1875-01-08,2-1875,2
9311,2.4,1875-01-15,3-1875,3
9312,2.4,1875-01-22,4-1875,4
9313,-3.2,1875-02-01,5-1875,5
9314,-3.2,1875-02-08,6-1875,6
9315,-3.2,1875-02-15,7-1875,7
9316,-3.2,1875-02-22,8-1875,8
9317,0.9,1875-03-01,9-1875,9
9318,0.9,1875-03-08,10-1875,10
9319,0.9,1875-03-15,11-1875,11
9320,0.9,1875-03-22,12-1875,12
9321,7.2,1875-04-01,13-1875,13
9322,7.2,1875-04-08,14-1875,14
9323,7.2,1875-04-15,15-1875,15
9324,7.2,1875-04-22,16-1875,16
9325,7.2,1875-04-29,17-1875,17
9326,13.1,1875-05-01,18-1875,18
9327,13.1,1875-05-08,19-1875,19
9328,13.1,1875-05-15,20-1875,20
9329,13.1,1875-05-22,21-1875,21
9330,17.3,1875-06-01,22-1875,22
9331,17.3,1875-06-08,23-1875,23
9332,17.3,1875-06-15,24-1875,24
9333,17.3,1875-06-22,25-1875,25
9334,17.7,1875-07-01,26-1875,26
9335,17.7,1875-07-08,27-1875,27
9336,17.7,1875-07-15,28-1875,28
9337,17.7,1875-07-22,29-1875,29
9338,17.7,1875-07-29,30-1875,30
9339,18.8,1875-08-01,31-1875,31
9340,18.8,1875-08-08,32-1875,32
9341,18.8,1875-08-15,33-1875,33
9342,18.8,1875-08-22,34-1875,34
9343,13,1875-09-01,35-1875,35
9344,13,1875-09-08,36-1875,36
9345,13,1875-09-15,37-1875,37
9346,13,1875-09-22,38-1875,38
9347,13,1875-09-29,39-1875,39
9348,6.8,1875-10-01,40-1875,40
9349,6.8,1875-10-08,41-1875,41
9350,6.8,1875-10-15,42-1875,42
9351,6.8,1875-10-22,43-1875,43
9352,2.7,1875-11-01,44-1875,44
9353,2.7,1875-11-08,45-1875,45
9354,2.7,1875-11-15,46-1875,46
9355,2.7,1875-11-22,47-1875,47
9356,-1.3,1875-12-01,48-1875,48
9357,-1.3,1875-12-08,49-1875,49
9358,-1.3,1875-12-15,50-1875,50
9359,-1.3,1875-12-22,51-1875,51
9360,-1.3,1875-12-29,52-1875,52
9361,-2.6,1876-01-01,1-1876,1
9362,-2.6,1876-01-08,2-1876,2
9363,-2.6,1876-01-15,3-1876,3
9364,-2.6,1876-01-22,4-1876,4
9365,1.4,1876-02-01,5-1876,5
9366,1.4,1876-02-08,6-1876,6
9367,1.4,1876-02-15,7-1876,7
9368,1.4,1876-02-22,8-1876,8
9369,4.1,1876-03-01,9-1876,9
9370,4.1,1876-03-08,10-1876,10
9371,4.1,1876-03-15,11-1876,11
9372,4.1,1876-03-22,12-1876,12
9373,4.1,1876-03-29,13-1876,13
9374,8.3,1876-04-01,14-1876,14
9375,8.3,1876-04-08,15-1876,15
9376,8.3,1876-04-15,16-1876,16
9377,8.3,1876-04-22,17-1876,17
9378,9.2,1876-05-01,18-1876,18
9379,9.2,1876-05-08,19-1876,19
9380,9.2,1876-05-15,20-1876,20
9381,9.2,1876-05-22,21-1876,21
9382,16.4,1876-06-01,22-1876,22
9383,16.4,1876-06-08,23-1876,23
9384,16.4,1876-06-15,24-1876,24
9385,16.4,1876-06-22,25-1876,25
9386,16.4,1876-06-29,26-1876,26
9387,17.8,1876-07-01,27-1876,27
9388,17.8,1876-07-08,28-1876,28
9389,17.8,1876-07-15,29-1876,29
9390,17.8,1876-07-22,30-1876,30
9391,17.3,1876-08-01,31-1876,31
9392,17.3,1876-08-08,32-1876,32
9393,17.3,1876-08-15,33-1876,33
9394,17.3,1876-08-22,34-1876,34
9395,12.4,1876-09-01,35-1876,35
9396,12.4,1876-09-08,36-1876,36
9397,12.4,1876-09-15,37-1876,37
9398,12.4,1876-09-22,38-1876,38
9399,12.4,1876-09-29,39-1876,39
9400,11,1876-10-01,40-1876,40
9401,11,1876-10-08,41-1876,41
9402,11,1876-10-15,42-1876,42
9403,11,1876-10-22,43-1876,43
9404,2.5,1876-11-01,44-1876,44
9405,2.5,1876-11-08,45-1876,45
9406,2.5,1876-11-15,46-1876,46
9407,2.5,1876-11-22,47-1876,47
9408,3.2,1876-12-01,48-1876,48
9409,3.2,1876-12-08,49-1876,49
9410,3.2,1876-12-15,50-1876,50
9411,3.2,1876-12-22,51-1876,51
9412,3.2,1876-12-29,52-1876,52
9413,3.7,1877-01-01,1-1877,1
9414,3.7,1877-01-08,2-1877,2
9415,3.7,1877-01-15,3-1877,3
9416,3.7,1877-01-22,4-1877,4
9417,3.5,1877-02-01,5-1877,5
9418,3.5,1877-02-08,6-1877,6
9419,3.5,1877-02-15,7-1877,7
9420,3.5,1877-02-22,8-1877,8
9421,2.2,1877-03-01,9-1877,9
9422,2.2,1877-03-08,10-1877,10
9423,2.2,1877-03-15,11-1877,11
9424,2.2,1877-03-22,12-1877,12
9425,6.7,1877-04-01,13-1877,13
9426,6.7,1877-04-08,14-1877,14
9427,6.7,1877-04-15,15-1877,15
9428,6.7,1877-04-22,16-1877,16
9429,6.7,1877-04-29,17-1877,17
9430,10.1,1877-05-01,18-1877,18
9431,10.1,1877-05-08,19-1877,19
9432,10.1,1877-05-15,20-1877,20
9433,10.1,1877-05-22,21-1877,21
9434,18.1,1877-06-01,22-1877,22
9435,18.1,1877-06-08,23-1877,23
9436,18.1,1877-06-15,24-1877,24
9437,18.1,1877-06-22,25-1877,25
9438,16.9,1877-07-01,26-1877,26
9439,16.9,1877-07-08,27-1877,27
9440,16.9,1877-07-15,28-1877,28
9441,16.9,1877-07-22,29-1877,29
9442,16.9,1877-07-29,30-1877,30
9443,17.1,1877-08-01,31-1877,31
9444,17.1,1877-08-08,32-1877,32
9445,17.1,1877-08-15,33-1877,33
9446,17.1,1877-08-22,34-1877,34
9447,10.3,1877-09-01,35-1877,35
9448,10.3,1877-09-08,36-1877,36
9449,10.3,1877-09-15,37-1877,37
9450,10.3,1877-09-22,38-1877,38
9451,10.3,1877-09-29,39-1877,39
9452,7.6,1877-10-01,40-1877,40
9453,7.6,1877-10-08,41-1877,41
9454,7.6,1877-10-15,42-1877,42
9455,7.6,1877-10-22,43-1877,43
9456,6.4,1877-11-01,44-1877,44
9457,6.4,1877-11-08,45-1877,45
9458,6.4,1877-11-15,46-1877,46
9459,6.4,1877-11-22,47-1877,47
9460,1.2,1877-12-01,48-1877,48
9461,1.2,1877-12-08,49-1877,49
9462,1.2,1877-12-15,50-1877,50
9463,1.2,1877-12-22,51-1877,51
9464,1.2,1877-12-29,52-1877,52
9465,0.4,1878-01-01,1-1878,1
9466,0.4,1878-01-08,2-1878,2
9467,0.4,1878-01-15,3-1878,3
9468,0.4,1878-01-22,4-1878,4
9469,3.2,1878-02-01,5-1878,5
9470,3.2,1878-02-08,6-1878,6
9471,3.2,1878-02-15,7-1878,7
9472,3.2,1878-02-22,8-1878,8
9473,3.6,1878-03-01,9-1878,9
9474,3.6,1878-03-08,10-1878,10
9475,3.6,1878-03-15,11-1878,11
9476,3.6,1878-03-22,12-1878,12
9477,9.4,1878-04-01,13-1878,13
9478,9.4,1878-04-08,14-1878,14
9479,9.4,1878-04-15,15-1878,15
9480,9.4,1878-04-22,16-1878,16
9481,9.4,1878-04-29,17-1878,17
9482,13.2,1878-05-01,18-1878,18
9483,13.2,1878-05-08,19-1878,19
9484,13.2,1878-05-15,20-1878,20
9485,13.2,1878-05-22,21-1878,21
9486,15.5,1878-06-01,22-1878,22
9487,15.5,1878-06-08,23-1878,23
9488,15.5,1878-06-15,24-1878,24
9489,15.5,1878-06-22,25-1878,25
9490,16.1,1878-07-01,26-1878,26
9491,16.1,1878-07-08,27-1878,27
9492,16.1,1878-07-15,28-1878,28
9493,16.1,1878-07-22,29-1878,29
9494,16.1,1878-07-29,30-1878,30
9495,17.2,1878-08-01,31-1878,31
9496,17.2,1878-08-08,32-1878,32
9497,17.2,1878-08-15,33-1878,33
9498,17.2,1878-08-22,34-1878,34
9499,14.3,1878-09-01,35-1878,35
9500,14.3,1878-09-08,36-1878,36
9501,14.3,1878-09-15,37-1878,37
9502,14.3,1878-09-22,38-1878,38
9503,14.3,1878-09-29,39-1878,39
9504,9.8,1878-10-01,40-1878,40
9505,9.8,1878-10-08,41-1878,41
9506,9.8,1878-10-15,42-1878,42
9507,9.8,1878-10-22,43-1878,43
9508,3.9,1878-11-01,44-1878,44
9509,3.9,1878-11-08,45-1878,45
9510,3.9,1878-11-15,46-1878,46
9511,3.9,1878-11-22,47-1878,47
9512,-0.1,1878-12-01,48-1878,48
9513,-0.1,1878-12-08,49-1878,49
9514,-0.1,1878-12-15,50-1878,50
9515,-0.1,1878-12-22,51-1878,51
9516,-0.1,1878-12-29,52-1878,52
9517,-2.5,1879-01-01,1-1879,1
9518,-2.5,1879-01-08,2-1879,2
9519,-2.5,1879-01-15,3-1879,3
9520,-2.5,1879-01-22,4-1879,4
9521,0.4,1879-02-01,5-1879,5
9522,0.4,1879-02-08,6-1879,6
9523,0.4,1879-02-15,7-1879,7
9524,0.4,1879-02-22,8-1879,8
9525,2.3,1879-03-01,9-1879,9
9526,2.3,1879-03-08,10-1879,10
9527,2.3,1879-03-15,11-1879,11
9528,2.3,1879-03-22,12-1879,12
9529,6.8,1879-04-01,13-1879,13
9530,6.8,1879-04-08,14-1879,14
9531,6.8,1879-04-15,15-1879,15
9532,6.8,1879-04-22,16-1879,16
9533,6.8,1879-04-29,17-1879,17
9534,10.5,1879-05-01,18-1879,18
9535,10.5,1879-05-08,19-1879,19
9536,10.5,1879-05-15,20-1879,20
9537,10.5,1879-05-22,21-1879,21
9538,16,1879-06-01,22-1879,22
9539,16,1879-06-08,23-1879,23
9540,16,1879-06-15,24-1879,24
9541,16,1879-06-22,25-1879,25
9542,15.2,1879-07-01,26-1879,26
9543,15.2,1879-07-08,27-1879,27
9544,15.2,1879-07-15,28-1879,28
9545,15.2,1879-07-22,29-1879,29
9546,15.2,1879-07-29,30-1879,30
9547,17.3,1879-08-01,31-1879,31
9548,17.3,1879-08-08,32-1879,32
9549,17.3,1879-08-15,33-1879,33
9550,17.3,1879-08-22,34-1879,34
9551,14,1879-09-01,35-1879,35
9552,14,1879-09-08,36-1879,36
9553,14,1879-09-15,37-1879,37
9554,14,1879-09-22,38-1879,38
9555,14,1879-09-29,39-1879,39
9556,8.1,1879-10-01,40-1879,40
9557,8.1,1879-10-08,41-1879,41
9558,8.1,1879-10-15,42-1879,42
9559,8.1,1879-10-22,43-1879,43
9560,1.3,1879-11-01,44-1879,44
9561,1.3,1879-11-08,45-1879,45
9562,1.3,1879-11-15,46-1879,46
9563,1.3,1879-11-22,47-1879,47
9564,-7.7,1879-12-01,48-1879,48
9565,-7.7,1879-12-08,49-1879,49
9566,-7.7,1879-12-15,50-1879,50
9567,-7.7,1879-12-22,51-1879,51
9568,-7.7,1879-12-29,52-1879,52
9569,-2.8,1880-01-01,1-1880,1
9570,-2.8,1880-01-08,2-1880,2
9571,-2.8,1880-01-15,3-1880,3
9572,-2.8,1880-01-22,4-1880,4
9573,0.8,1880-02-01,5-1880,5
9574,0.8,1880-02-08,6-1880,6
9575,0.8,1880-02-15,7-1880,7
9576,0.8,1880-02-22,8-1880,8
9577,4.3,1880-03-01,9-1880,9
9578,4.3,1880-03-08,10-1880,10
9579,4.3,1880-03-15,11-1880,11
9580,4.3,1880-03-22,12-1880,12
9581,4.3,1880-03-29,13-1880,13
9582,9.1,1880-04-01,14-1880,14
9583,9.1,1880-04-08,15-1880,15
9584,9.1,1880-04-15,16-1880,16
9585,9.1,1880-04-22,17-1880,17
9586,11.7,1880-05-01,18-1880,18
9587,11.7,1880-05-08,19-1880,19
9588,11.7,1880-05-15,20-1880,20
9589,11.7,1880-05-22,21-1880,21
9590,15.6,1880-06-01,22-1880,22
9591,15.6,1880-06-08,23-1880,23
9592,15.6,1880-06-15,24-1880,24
9593,15.6,1880-06-22,25-1880,25
9594,15.6,1880-06-29,26-1880,26
9595,17.8,1880-07-01,27-1880,27
9596,17.8,1880-07-08,28-1880,28
9597,17.8,1880-07-15,29-1880,29
9598,17.8,1880-07-22,30-1880,30
9599,16.7,1880-08-01,31-1880,31
9600,16.7,1880-08-08,32-1880,32
9601,16.7,1880-08-15,33-1880,33
9602,16.7,1880-08-22,34-1880,34
9603,14.3,1880-09-01,35-1880,35
9604,14.3,1880-09-08,36-1880,36
9605,14.3,1880-09-15,37-1880,37
9606,14.3,1880-09-22,38-1880,38
9607,14.3,1880-09-29,39-1880,39
9608,7.8,1880-10-01,40-1880,40
9609,7.8,1880-10-08,41-1880,41
9610,7.8,1880-10-15,42-1880,42
9611,7.8,1880-10-22,43-1880,43
9612,4,1880-11-01,44-1880,44
9613,4,1880-11-08,45-1880,45
9614,4,1880-11-15,46-1880,46
9615,4,1880-11-22,47-1880,47
9616,4.6,1880-12-01,48-1880,48
9617,4.6,1880-12-08,49-1880,49
9618,4.6,1880-12-15,50-1880,50
9619,4.6,1880-12-22,51-1880,51
9620,4.6,1880-12-29,52-1880,52
9621,-6,1881-01-01,1-1881,1
9622,-6,1881-01-08,2-1881,2
9623,-6,1881-01-15,3-1881,3
9624,-6,1881-01-22,4-1881,4
9625,0.6,1881-02-01,5-1881,5
9626,0.6,1881-02-08,6-1881,6
9627,0.6,1881-02-15,7-1881,7
9628,0.6,1881-02-22,8-1881,8
9629,2.9,1881-03-01,9-1881,9
9630,2.9,1881-03-08,10-1881,10
9631,2.9,1881-03-15,11-1881,11
9632,2.9,1881-03-22,12-1881,12
9633,5.7,1881-04-01,13-1881,13
9634,5.7,1881-04-08,14-1881,14
9635,5.7,1881-04-15,15-1881,15
9636,5.7,1881-04-22,16-1881,16
9637,5.7,1881-04-29,17-1881,17
9638,12.5,1881-05-01,18-1881,18
9639,12.5,1881-05-08,19-1881,19
9640,12.5,1881-05-15,20-1881,20
9641,12.5,1881-05-22,21-1881,21
9642,15.7,1881-06-01,22-1881,22
9643,15.7,1881-06-08,23-1881,23
9644,15.7,1881-06-15,24-1881,24
9645,15.7,1881-06-22,25-1881,25
9646,19.2,1881-07-01,26-1881,26
9647,19.2,1881-07-08,27-1881,27
9648,19.2,1881-07-15,28-1881,28
9649,19.2,1881-07-22,29-1881,29
9650,19.2,1881-07-29,30-1881,30
9651,15.8,1881-08-01,31-1881,31
9652,15.8,1881-08-08,32-1881,32
9653,15.8,1881-08-15,33-1881,33
9654,15.8,1881-08-22,34-1881,34
9655,12.5,1881-09-01,35-1881,35
9656,12.5,1881-09-08,36-1881,36
9657,12.5,1881-09-15,37-1881,37
9658,12.5,1881-09-22,38-1881,38
9659,12.5,1881-09-29,39-1881,39
9660,5,1881-10-01,40-1881,40
9661,5,1881-10-08,41-1881,41
9662,5,1881-10-15,42-1881,42
9663,5,1881-10-22,43-1881,43
9664,6.5,1881-11-01,44-1881,44
9665,6.5,1881-11-08,45-1881,45
9666,6.5,1881-11-15,46-1881,46
9667,6.5,1881-11-22,47-1881,47
9668,1.4,1881-12-01,48-1881,48
9669,1.4,1881-12-08,49-1881,49
9670,1.4,1881-12-15,50-1881,50
9671,1.4,1881-12-22,51-1881,51
9672,1.4,1881-12-29,52-1881,52
9673,0.7,1882-01-01,1-1882,1
9674,0.7,1882-01-08,2-1882,2
9675,0.7,1882-01-15,3-1882,3
9676,0.7,1882-01-22,4-1882,4
9677,2.3,1882-02-01,5-1882,5
9678,2.3,1882-02-08,6-1882,6
9679,2.3,1882-02-15,7-1882,7
9680,2.3,1882-02-22,8-1882,8
9681,6.8,1882-03-01,9-1882,9
9682,6.8,1882-03-08,10-1882,10
9683,6.8,1882-03-15,11-1882,11
9684,6.8,1882-03-22,12-1882,12
9685,8.2,1882-04-01,13-1882,13
9686,8.2,1882-04-08,14-1882,14
9687,8.2,1882-04-15,15-1882,15
9688,8.2,1882-04-22,16-1882,16
9689,8.2,1882-04-29,17-1882,17
9690,12.2,1882-05-01,18-1882,18
9691,12.2,1882-05-08,19-1882,19
9692,12.2,1882-05-15,20-1882,20
9693,12.2,1882-05-22,21-1882,21
9694,14.6,1882-06-01,22-1882,22
9695,14.6,1882-06-08,23-1882,23
9696,14.6,1882-06-15,24-1882,24
9697,14.6,1882-06-22,25-1882,25
9698,17.1,1882-07-01,26-1882,26
9699,17.1,1882-07-08,27-1882,27
9700,17.1,1882-07-15,28-1882,28
9701,17.1,1882-07-22,29-1882,29
9702,17.1,1882-07-29,30-1882,30
9703,14.8,1882-08-01,31-1882,31
9704,14.8,1882-08-08,32-1882,32
9705,14.8,1882-08-15,33-1882,33
9706,14.8,1882-08-22,34-1882,34
9707,13.1,1882-09-01,35-1882,35
9708,13.1,1882-09-08,36-1882,36
9709,13.1,1882-09-15,37-1882,37
9710,13.1,1882-09-22,38-1882,38
9711,13.1,1882-09-29,39-1882,39
9712,9.4,1882-10-01,40-1882,40
9713,9.4,1882-10-08,41-1882,41
9714,9.4,1882-10-15,42-1882,42
9715,9.4,1882-10-22,43-1882,43
9716,4.4,1882-11-01,44-1882,44
9717,4.4,1882-11-08,45-1882,45
9718,4.4,1882-11-15,46-1882,46
9719,4.4,1882-11-22,47-1882,47
9720,1,1882-12-01,48-1882,48
9721,1,1882-12-08,49-1882,49
9722,1,1882-12-15,50-1882,50
9723,1,1882-12-22,51-1882,51
9724,1,1882-12-29,52-1882,52
9725,0.3,1883-01-01,1-1883,1
9726,0.3,1883-01-08,2-1883,2
9727,0.3,1883-01-15,3-1883,3
9728,0.3,1883-01-22,4-1883,4
9729,3.3,1883-02-01,5-1883,5
9730,3.3,1883-02-08,6-1883,6
9731,3.3,1883-02-15,7-1883,7
9732,3.3,1883-02-22,8-1883,8
9733,-1.3,1883-03-01,9-1883,9
9734,-1.3,1883-03-08,10-1883,10
9735,-1.3,1883-03-15,11-1883,11
9736,-1.3,1883-03-22,12-1883,12
9737,6.4,1883-04-01,13-1883,13
9738,6.4,1883-04-08,14-1883,14
9739,6.4,1883-04-15,15-1883,15
9740,6.4,1883-04-22,16-1883,16
9741,6.4,1883-04-29,17-1883,17
9742,13.4,1883-05-01,18-1883,18
9743,13.4,1883-05-08,19-1883,19
9744,13.4,1883-05-15,20-1883,20
9745,13.4,1883-05-22,21-1883,21
9746,17.2,1883-06-01,22-1883,22
9747,17.2,1883-06-08,23-1883,23
9748,17.2,1883-06-15,24-1883,24
9749,17.2,1883-06-22,25-1883,25
9750,17.1,1883-07-01,26-1883,26
9751,17.1,1883-07-08,27-1883,27
9752,17.1,1883-07-15,28-1883,28
9753,17.1,1883-07-22,29-1883,29
9754,17.1,1883-07-29,30-1883,30
9755,16.5,1883-08-01,31-1883,31
9756,16.5,1883-08-08,32-1883,32
9757,16.5,1883-08-15,33-1883,33
9758,16.5,1883-08-22,34-1883,34
9759,13.4,1883-09-01,35-1883,35
9760,13.4,1883-09-08,36-1883,36
9761,13.4,1883-09-15,37-1883,37
9762,13.4,1883-09-22,38-1883,38
9763,13.4,1883-09-29,39-1883,39
9764,9.2,1883-10-01,40-1883,40
9765,9.2,1883-10-08,41-1883,41
9766,9.2,1883-10-15,42-1883,42
9767,9.2,1883-10-22,43-1883,43
9768,5.1,1883-11-01,44-1883,44
9769,5.1,1883-11-08,45-1883,45
9770,5.1,1883-11-15,46-1883,46
9771,5.1,1883-11-22,47-1883,47
9772,1.3,1883-12-01,48-1883,48
9773,1.3,1883-12-08,49-1883,49
9774,1.3,1883-12-15,50-1883,50
9775,1.3,1883-12-22,51-1883,51
9776,1.3,1883-12-29,52-1883,52
9777,3.5,1884-01-01,1-1884,1
9778,3.5,1884-01-08,2-1884,2
9779,3.5,1884-01-15,3-1884,3
9780,3.5,1884-01-22,4-1884,4
9781,3.1,1884-02-01,5-1884,5
9782,3.1,1884-02-08,6-1884,6
9783,3.1,1884-02-15,7-1884,7
9784,3.1,1884-02-22,8-1884,8
9785,5.4,1884-03-01,9-1884,9
9786,5.4,1884-03-08,10-1884,10
9787,5.4,1884-03-15,11-1884,11
9788,5.4,1884-03-22,12-1884,12
9789,5.4,1884-03-29,13-1884,13
9790,6.4,1884-04-01,14-1884,14
9791,6.4,1884-04-08,15-1884,15
9792,6.4,1884-04-15,16-1884,16
9793,6.4,1884-04-22,17-1884,17
9794,13.4,1884-05-01,18-1884,18
9795,13.4,1884-05-08,19-1884,19
9796,13.4,1884-05-15,20-1884,20
9797,13.4,1884-05-22,21-1884,21
9798,13.4,1884-06-01,22-1884,22
9799,13.4,1884-06-08,23-1884,23
9800,13.4,1884-06-15,24-1884,24
9801,13.4,1884-06-22,25-1884,25
9802,13.4,1884-06-29,26-1884,26
9803,18.3,1884-07-01,27-1884,27
9804,18.3,1884-07-08,28-1884,28
9805,18.3,1884-07-15,29-1884,29
9806,18.3,1884-07-22,30-1884,30
9807,17.2,1884-08-01,31-1884,31
9808,17.2,1884-08-08,32-1884,32
9809,17.2,1884-08-15,33-1884,33
9810,17.2,1884-08-22,34-1884,34
9811,14.2,1884-09-01,35-1884,35
9812,14.2,1884-09-08,36-1884,36
9813,14.2,1884-09-15,37-1884,37
9814,14.2,1884-09-22,38-1884,38
9815,14.2,1884-09-29,39-1884,39
9816,7.8,1884-10-01,40-1884,40
9817,7.8,1884-10-08,41-1884,41
9818,7.8,1884-10-15,42-1884,42
9819,7.8,1884-10-22,43-1884,43
9820,1.9,1884-11-01,44-1884,44
9821,1.9,1884-11-08,45-1884,45
9822,1.9,1884-11-15,46-1884,46
9823,1.9,1884-11-22,47-1884,47
9824,2.1,1884-12-01,48-1884,48
9825,2.1,1884-12-08,49-1884,49
9826,2.1,1884-12-15,50-1884,50
9827,2.1,1884-12-22,51-1884,51
9828,2.1,1884-12-29,52-1884,52
9829,-3.2,1885-01-01,1-1885,1
9830,-3.2,1885-01-08,2-1885,2
9831,-3.2,1885-01-15,3-1885,3
9832,-3.2,1885-01-22,4-1885,4
9833,3.6,1885-02-01,5-1885,5
9834,3.6,1885-02-08,6-1885,6
9835,3.6,1885-02-15,7-1885,7
9836,3.6,1885-02-22,8-1885,8
9837,2.8,1885-03-01,9-1885,9
9838,2.8,1885-03-08,10-1885,10
9839,2.8,1885-03-15,11-1885,11
9840,2.8,1885-03-22,12-1885,12
9841,10.1,1885-04-01,13-1885,13
9842,10.1,1885-04-08,14-1885,14
9843,10.1,1885-04-15,15-1885,15
9844,10.1,1885-04-22,16-1885,16
9845,10.1,1885-04-29,17-1885,17
9846,10.3,1885-05-01,18-1885,18
9847,10.3,1885-05-08,19-1885,19
9848,10.3,1885-05-15,20-1885,20
9849,10.3,1885-05-22,21-1885,21
9850,16.8,1885-06-01,22-1885,22
9851,16.8,1885-06-08,23-1885,23
9852,16.8,1885-06-15,24-1885,24
9853,16.8,1885-06-22,25-1885,25
9854,16.9,1885-07-01,26-1885,26
9855,16.9,1885-07-08,27-1885,27
9856,16.9,1885-07-15,28-1885,28
9857,16.9,1885-07-22,29-1885,29
9858,16.9,1885-07-29,30-1885,30
9859,14.4,1885-08-01,31-1885,31
9860,14.4,1885-08-08,32-1885,32
9861,14.4,1885-08-15,33-1885,33
9862,14.4,1885-08-22,34-1885,34
9863,12.8,1885-09-01,35-1885,35
9864,12.8,1885-09-08,36-1885,36
9865,12.8,1885-09-15,37-1885,37
9866,12.8,1885-09-22,38-1885,38
9867,12.8,1885-09-29,39-1885,39
9868,7.8,1885-10-01,40-1885,40
9869,7.8,1885-10-08,41-1885,41
9870,7.8,1885-10-15,42-1885,42
9871,7.8,1885-10-22,43-1885,43
9872,2.3,1885-11-01,44-1885,44
9873,2.3,1885-11-08,45-1885,45
9874,2.3,1885-11-15,46-1885,46
9875,2.3,1885-11-22,47-1885,47
9876,0.1,1885-12-01,48-1885,48
9877,0.1,1885-12-08,49-1885,49
9878,0.1,1885-12-15,50-1885,50
9879,0.1,1885-12-22,51-1885,51
9880,0.1,1885-12-29,52-1885,52
9881,-0.9,1886-01-01,1-1886,1
9882,-0.9,1886-01-08,2-1886,2
9883,-0.9,1886-01-15,3-1886,3
9884,-0.9,1886-01-22,4-1886,4
9885,-3.1,1886-02-01,5-1886,5
9886,-3.1,1886-02-08,6-1886,6
9887,-3.1,1886-02-15,7-1886,7
9888,-3.1,1886-02-22,8-1886,8
9889,0.3,1886-03-01,9-1886,9
9890,0.3,1886-03-08,10-1886,10
9891,0.3,1886-03-15,11-1886,11
9892,0.3,1886-03-22,12-1886,12
9893,9,1886-04-01,13-1886,13
9894,9,1886-04-08,14-1886,14
9895,9,1886-04-15,15-1886,15
9896,9,1886-04-22,16-1886,16
9897,9,1886-04-29,17-1886,17
9898,13.1,1886-05-01,18-1886,18
9899,13.1,1886-05-08,19-1886,19
9900,13.1,1886-05-15,20-1886,20
