"week","meantemp","sdtemp_ts","meanprec_ts","sdprec_ts"
916,16.8,0.00001,0,0.00001
917,16.8,0.00001,0,0.00001
918,16.8,0.00001,0,0.00001
919,16.8,0.00001,0,0.00001
920,15.8,0.00001,0,0.00001
921,15.8,0.00001,0,0.00001
922,15.8,0.00001,0,0.00001
923,15.8,0.00001,0,0.00001
924,10.4,0.00001,0,0.00001
925,10.4,0.00001,0,0.00001
926,10.4,0.00001,0,0.00001
927,10.4,0.00001,0,0.00001
928,10.4,0.00001,0,0.00001
929,4.9,0.00001,0,0.00001
930,4.9,0.00001,0,0.00001
931,4.9,0.00001,0,0.00001
932,4.9,0.00001,0,0.00001
933,6.1,0.00001,0,0.00001
934,6.1,0.00001,0,0.00001
935,6.1,0.00001,0,0.00001
936,6.1,0.00001,0,0.00001
937,0.5,0.00001,0,0.00001
938,0.5,0.00001,0,0.00001
939,0.5,0.00001,0,0.00001
940,0.5,0.00001,0,0.00001
941,0.5,0.00001,0,0.00001
942,3.1,0.00001,0,0.00001
943,3.1,0.00001,0,0.00001
944,3.1,0.00001,0,0.00001
945,3.1,0.00001,0,0.00001
946,3.8,0.00001,0,0.00001
947,3.8,0.00001,0,0.00001
948,3.8,0.00001,0,0.00001
949,3.8,0.00001,0,0.00001
950,8.2,0.00001,0,0.00001
951,8.2,0.00001,0,0.00001
952,8.2,0.00001,0,0.00001
953,8.2,0.00001,0,0.00001
954,8.2,0.00001,0,0.00001
955,10.9,0.00001,0,0.00001
956,10.9,0.00001,0,0.00001
957,10.9,0.00001,0,0.00001
958,10.9,0.00001,0,0.00001
959,17.6,0.00001,0,0.00001
960,17.6,0.00001,0,0.00001
961,17.6,0.00001,0,0.00001
962,17.6,0.00001,0,0.00001
963,18,0.00001,0,0.00001
964,18,0.00001,0,0.00001
965,18,0.00001,0,0.00001
966,18,0.00001,0,0.00001
967,18,0.00001,0,0.00001
968,16.5,0.00001,0,0.00001
969,16.5,0.00001,0,0.00001
970,16.5,0.00001,0,0.00001
971,16.5,0.00001,0,0.00001
972,13.9,0.00001,0,0.00001
973,13.9,0.00001,0,0.00001
974,13.9,0.00001,0,0.00001
975,13.9,0.00001,0,0.00001
976,8.6,0.00001,0,0.00001
977,8.6,0.00001,0,0.00001
978,8.6,0.00001,0,0.00001
979,8.6,0.00001,0,0.00001
980,8.6,0.00001,0,0.00001
981,6.3,0.00001,0,0.00001
982,6.3,0.00001,0,0.00001
983,6.3,0.00001,0,0.00001
984,6.3,0.00001,0,0.00001
985,1.4,0.00001,0,0.00001
986,1.4,0.00001,0,0.00001
987,1.4,0.00001,0,0.00001
988,1.4,0.00001,0,0.00001
989,4.4,0.00001,0,0.00001
990,4.4,0.00001,0,0.00001
991,4.4,0.00001,0,0.00001
992,4.4,0.00001,0,0.00001
993,4.4,0.00001,0,0.00001
994,1.3,0.00001,0,0.00001
995,1.3,0.00001,0,0.00001
996,1.3,0.00001,0,0.00001
997,1.3,0.00001,0,0.00001
998,5.8,0.00001,0,0.00001
999,5.8,0.00001,0,0.00001
1000,5.8,0.00001,0,0.00001
1001,5.8,0.00001,0,0.00001
1002,6.4,0.00001,0,0.00001
1003,6.4,0.00001,0,0.00001
1004,6.4,0.00001,0,0.00001
1005,6.4,0.00001,0,0.00001
1006,6.4,0.00001,0,0.00001
1007,13.3,0.00001,0,0.00001
1008,13.3,0.00001,0,0.00001
1009,13.3,0.00001,0,0.00001
1010,13.3,0.00001,0,0.00001
1011,17.1,0.00001,0,0.00001
1012,17.1,0.00001,0,0.00001
1013,17.1,0.00001,0,0.00001
1014,17.1,0.00001,0,0.00001
1015,17.4,0.00001,0,0.00001
1016,17.4,0.00001,0,0.00001
1017,17.4,0.00001,0,0.00001
1018,17.4,0.00001,0,0.00001
1019,17.4,0.00001,0,0.00001
1020,16.8,0.00001,0,0.00001
1021,16.8,0.00001,0,0.00001
1022,16.8,0.00001,0,0.00001
1023,16.8,0.00001,0,0.00001
1024,13.6,0.00001,0,0.00001
1025,13.6,0.00001,0,0.00001
1026,13.6,0.00001,0,0.00001
1027,13.6,0.00001,0,0.00001
1028,7.1,0.00001,0,0.00001
1029,7.1,0.00001,0,0.00001
1030,7.1,0.00001,0,0.00001
1031,7.1,0.00001,0,0.00001
1032,7.1,0.00001,0,0.00001
1033,4.5,0.00001,0,0.00001
1034,4.5,0.00001,0,0.00001
1035,4.5,0.00001,0,0.00001
1036,4.5,0.00001,0,0.00001
1037,2.5,0.00001,0,0.00001
1038,2.5,0.00001,0,0.00001
1039,2.5,0.00001,0,0.00001
1040,2.5,0.00001,0,0.00001
1041,0.1,0.00001,0,0.00001
1042,0.1,0.00001,0,0.00001
1043,0.1,0.00001,0,0.00001
1044,0.1,0.00001,0,0.00001
1045,0.1,0.00001,0,0.00001
1046,3.2,0.00001,0,0.00001
1047,3.2,0.00001,0,0.00001
1048,3.2,0.00001,0,0.00001
1049,3.2,0.00001,0,0.00001
1050,3.8,0.00001,0,0.00001
1051,3.8,0.00001,0,0.00001
1052,3.8,0.00001,0,0.00001
1053,3.8,0.00001,0,0.00001
1054,9,0.00001,0,0.00001
1055,9,0.00001,0,0.00001
1056,9,0.00001,0,0.00001
1057,9,0.00001,0,0.00001
1058,9,0.00001,0,0.00001
1059,15.2,0.00001,0,0.00001
1060,15.2,0.00001,0,0.00001
1061,15.2,0.00001,0,0.00001
1062,15.2,0.00001,0,0.00001
1063,16.7,0.00001,0,0.00001
1064,16.7,0.00001,0,0.00001
1065,16.7,0.00001,0,0.00001
1066,16.7,0.00001,0,0.00001
1067,17.5,0.00001,0,0.00001
1068,17.5,0.00001,0,0.00001
1069,17.5,0.00001,0,0.00001
1070,17.5,0.00001,0,0.00001
1071,17.5,0.00001,0,0.00001
1072,17,0.00001,0,0.00001
1073,17,0.00001,0,0.00001
1074,17,0.00001,0,0.00001
1075,17,0.00001,0,0.00001
1076,13.5,0.00001,0,0.00001
1077,13.5,0.00001,0,0.00001
1078,13.5,0.00001,0,0.00001
1079,13.5,0.00001,0,0.00001
1080,9.9,0.00001,0,0.00001
1081,9.9,0.00001,0,0.00001
1082,9.9,0.00001,0,0.00001
1083,9.9,0.00001,0,0.00001
1084,9.9,0.00001,0,0.00001
1085,4.2,0.00001,0,0.00001
1086,4.2,0.00001,0,0.00001
1087,4.2,0.00001,0,0.00001
1088,4.2,0.00001,0,0.00001
1089,0.6,0.00001,0,0.00001
1090,0.6,0.00001,0,0.00001
1091,0.6,0.00001,0,0.00001
1092,0.6,0.00001,0,0.00001
1093,2.9,0.00001,0,0.00001
1094,2.9,0.00001,0,0.00001
1095,2.9,0.00001,0,0.00001
1096,2.9,0.00001,0,0.00001
1097,2.9,0.00001,0,0.00001
1098,1.8,0.00001,0,0.00001
1099,1.8,0.00001,0,0.00001
1100,1.8,0.00001,0,0.00001
1101,1.8,0.00001,0,0.00001
1102,7.9,0.00001,0,0.00001
1103,7.9,0.00001,0,0.00001
1104,7.9,0.00001,0,0.00001
1105,7.9,0.00001,0,0.00001
1106,5.5,0.00001,0,0.00001
1107,5.5,0.00001,0,0.00001
1108,5.5,0.00001,0,0.00001
1109,5.5,0.00001,0,0.00001
1110,5.5,0.00001,0,0.00001
1111,11.3,0.00001,0,0.00001
1112,11.3,0.00001,0,0.00001
1113,11.3,0.00001,0,0.00001
1114,11.3,0.00001,0,0.00001
1115,16.7,0.00001,0,0.00001
1116,16.7,0.00001,0,0.00001
1117,16.7,0.00001,0,0.00001
1118,16.7,0.00001,0,0.00001
1119,17.1,0.00001,0,0.00001
1120,17.1,0.00001,0,0.00001
1121,17.1,0.00001,0,0.00001
1122,17.1,0.00001,0,0.00001
1123,17.1,0.00001,0,0.00001
1124,18.6,0.00001,0,0.00001
1125,18.6,0.00001,0,0.00001
1126,18.6,0.00001,0,0.00001
1127,18.6,0.00001,0,0.00001
1128,13.9,0.00001,0,0.00001
1129,13.9,0.00001,0,0.00001
1130,13.9,0.00001,0,0.00001
1131,13.9,0.00001,0,0.00001
1132,9,0.00001,0,0.00001
1133,9,0.00001,0,0.00001
1134,9,0.00001,0,0.00001
1135,9,0.00001,0,0.00001
1136,9,0.00001,0,0.00001
1137,8.1,0.00001,0,0.00001
1138,8.1,0.00001,0,0.00001
1139,8.1,0.00001,0,0.00001
1140,8.1,0.00001,0,0.00001
1141,-1.6,0.00001,0,0.00001
1142,-1.6,0.00001,0,0.00001
1143,-1.6,0.00001,0,0.00001
1144,-1.6,0.00001,0,0.00001
1145,4.1,0.00001,0,0.00001
1146,4.1,0.00001,0,0.00001
1147,4.1,0.00001,0,0.00001
1148,4.1,0.00001,0,0.00001
1149,4.1,0.00001,0,0.00001
1150,2.5,0.00001,0,0.00001
1151,2.5,0.00001,0,0.00001
1152,2.5,0.00001,0,0.00001
1153,2.5,0.00001,0,0.00001
1154,3,0.00001,0,0.00001
1155,3,0.00001,0,0.00001
1156,3,0.00001,0,0.00001
1157,3,0.00001,0,0.00001
1158,9.2,0.00001,0,0.00001
1159,9.2,0.00001,0,0.00001
1160,9.2,0.00001,0,0.00001
1161,9.2,0.00001,0,0.00001
1162,9.2,0.00001,0,0.00001
1163,10.9,0.00001,0,0.00001
1164,10.9,0.00001,0,0.00001
1165,10.9,0.00001,0,0.00001
1166,10.9,0.00001,0,0.00001
1167,16.9,0.00001,0,0.00001
1168,16.9,0.00001,0,0.00001
1169,16.9,0.00001,0,0.00001
1170,16.9,0.00001,0,0.00001
1171,17.8,0.00001,0,0.00001
1172,17.8,0.00001,0,0.00001
1173,17.8,0.00001,0,0.00001
1174,17.8,0.00001,0,0.00001
1175,17.8,0.00001,0,0.00001
1176,17.9,0.00001,0,0.00001
1177,17.9,0.00001,0,0.00001
1178,17.9,0.00001,0,0.00001
1179,17.9,0.00001,0,0.00001
1180,13.7,0.00001,0,0.00001
1181,13.7,0.00001,0,0.00001
1182,13.7,0.00001,0,0.00001
1183,13.7,0.00001,0,0.00001
1184,6.6,0.00001,0,0.00001
1185,6.6,0.00001,0,0.00001
1186,6.6,0.00001,0,0.00001
1187,6.6,0.00001,0,0.00001
1188,6.6,0.00001,0,0.00001
1189,6.1,0.00001,0,0.00001
1190,6.1,0.00001,0,0.00001
1191,6.1,0.00001,0,0.00001
1192,6.1,0.00001,0,0.00001
1193,-0.7,0.00001,0,0.00001
1194,-0.7,0.00001,0,0.00001
1195,-0.7,0.00001,0,0.00001
1196,-0.7,0.00001,0,0.00001
1197,-10.9,0.00001,0,0.00001
1198,-10.9,0.00001,0,0.00001
1199,-10.9,0.00001,0,0.00001
1200,-10.9,0.00001,0,0.00001
1201,-10.9,0.00001,0,0.00001
1202,-3.9,0.00001,0,0.00001
1203,-3.9,0.00001,0,0.00001
1204,-3.9,0.00001,0,0.00001
1205,-3.9,0.00001,0,0.00001
1206,3.8,0.00001,0,0.00001
1207,3.8,0.00001,0,0.00001
1208,3.8,0.00001,0,0.00001
1209,3.8,0.00001,0,0.00001
1210,8.7,0.00001,0,0.00001
1211,8.7,0.00001,0,0.00001
1212,8.7,0.00001,0,0.00001
1213,8.7,0.00001,0,0.00001
1214,8.7,0.00001,0,0.00001
1215,12.9,0.00001,0,0.00001
1216,12.9,0.00001,0,0.00001
1217,12.9,0.00001,0,0.00001
1218,12.9,0.00001,0,0.00001
1219,17.5,0.00001,0,0.00001
1220,17.5,0.00001,0,0.00001
1221,17.5,0.00001,0,0.00001
1222,17.5,0.00001,0,0.00001
1223,16.8,0.00001,0,0.00001
1224,16.8,0.00001,0,0.00001
1225,16.8,0.00001,0,0.00001
1226,16.8,0.00001,0,0.00001
1227,16.8,0.00001,0,0.00001
1228,14.9,0.00001,0,0.00001
1229,14.9,0.00001,0,0.00001
1230,14.9,0.00001,0,0.00001
1231,14.9,0.00001,0,0.00001
1232,12.3,0.00001,0,0.00001
1233,12.3,0.00001,0,0.00001
1234,12.3,0.00001,0,0.00001
1235,12.3,0.00001,0,0.00001
1236,7.3,0.00001,0,0.00001
1237,7.3,0.00001,0,0.00001
1238,7.3,0.00001,0,0.00001
1239,7.3,0.00001,0,0.00001
1240,7.3,0.00001,0,0.00001
1241,6.1,0.00001,0,0.00001
1242,6.1,0.00001,0,0.00001
1243,6.1,0.00001,0,0.00001
1244,6.1,0.00001,0,0.00001
1245,-2,0.00001,0,0.00001
1246,-2,0.00001,0,0.00001
1247,-2,0.00001,0,0.00001
1248,-2,0.00001,0,0.00001
1249,-4.8,0.00001,0,0.00001
1250,-4.8,0.00001,0,0.00001
1251,-4.8,0.00001,0,0.00001
1252,-4.8,0.00001,0,0.00001
1253,-4.8,0.00001,0,0.00001
1254,0.9,0.00001,0,0.00001
1255,0.9,0.00001,0,0.00001
1256,0.9,0.00001,0,0.00001
1257,0.9,0.00001,0,0.00001
1258,3.2,0.00001,0,0.00001
1259,3.2,0.00001,0,0.00001
1260,3.2,0.00001,0,0.00001
1261,3.2,0.00001,0,0.00001
1262,6.2,0.00001,0,0.00001
1263,6.2,0.00001,0,0.00001
1264,6.2,0.00001,0,0.00001
1265,6.2,0.00001,0,0.00001
1266,6.2,0.00001,0,0.00001
1267,9.5,0.00001,0,0.00001
1268,9.5,0.00001,0,0.00001
1269,9.5,0.00001,0,0.00001
1270,9.5,0.00001,0,0.00001
1271,16.9,0.00001,0,0.00001
1272,16.9,0.00001,0,0.00001
1273,16.9,0.00001,0,0.00001
1274,16.9,0.00001,0,0.00001
1275,17.8,0.00001,0,0.00001
1276,17.8,0.00001,0,0.00001
1277,17.8,0.00001,0,0.00001
1278,17.8,0.00001,0,0.00001
1279,17.8,0.00001,0,0.00001
1280,14.9,0.00001,0,0.00001
1281,14.9,0.00001,0,0.00001
1282,14.9,0.00001,0,0.00001
1283,14.9,0.00001,0,0.00001
1284,12.3,0.00001,0,0.00001
1285,12.3,0.00001,0,0.00001
1286,12.3,0.00001,0,0.00001
1287,12.3,0.00001,0,0.00001
1288,8.9,0.00001,0,0.00001
1289,8.9,0.00001,0,0.00001
1290,8.9,0.00001,0,0.00001
1291,8.9,0.00001,0,0.00001
1292,8.9,0.00001,0,0.00001
1293,2.7,0.00001,0,0.00001
1294,2.7,0.00001,0,0.00001
1295,2.7,0.00001,0,0.00001
1296,2.7,0.00001,0,0.00001
1297,2,0.00001,0,0.00001
1298,2,0.00001,0,0.00001
1299,2,0.00001,0,0.00001
1300,2,0.00001,0,0.00001
1301,-8,0.00001,0,0.00001
1302,-8,0.00001,0,0.00001
1303,-8,0.00001,0,0.00001
1304,-8,0.00001,0,0.00001
1305,-8,0.00001,0,0.00001
1306,-5.4,0.00001,0,0.00001
1307,-5.4,0.00001,0,0.00001
1308,-5.4,0.00001,0,0.00001
1309,-5.4,0.00001,0,0.00001
1310,1.5,0.00001,0,0.00001
1311,1.5,0.00001,0,0.00001
1312,1.5,0.00001,0,0.00001
1313,1.5,0.00001,0,0.00001
1314,8.2,0.00001,0,0.00001
1315,8.2,0.00001,0,0.00001
1316,8.2,0.00001,0,0.00001
1317,8.2,0.00001,0,0.00001
1318,8.2,0.00001,0,0.00001
1319,12.3,0.00001,0,0.00001
1320,12.3,0.00001,0,0.00001
1321,12.3,0.00001,0,0.00001
1322,12.3,0.00001,0,0.00001
1323,14,0.00001,0,0.00001
1324,14,0.00001,0,0.00001
1325,14,0.00001,0,0.00001
1326,14,0.00001,0,0.00001
1327,15.4,0.00001,0,0.00001
1328,15.4,0.00001,0,0.00001
1329,15.4,0.00001,0,0.00001
1330,15.4,0.00001,0,0.00001
1331,15.4,0.00001,0,0.00001
1332,17.2,0.00001,0,0.00001
1333,17.2,0.00001,0,0.00001
1334,17.2,0.00001,0,0.00001
1335,17.2,0.00001,0,0.00001
1336,15,0.00001,0,0.00001
1337,15,0.00001,0,0.00001
1338,15,0.00001,0,0.00001
1339,15,0.00001,0,0.00001
1340,11.6,0.00001,0,0.00001
1341,11.6,0.00001,0,0.00001
1342,11.6,0.00001,0,0.00001
1343,11.6,0.00001,0,0.00001
1344,11.6,0.00001,0,0.00001
1345,4.5,0.00001,0,0.00001
1346,4.5,0.00001,0,0.00001
1347,4.5,0.00001,0,0.00001
1348,4.5,0.00001,0,0.00001
1349,2.7,0.00001,0,0.00001
1350,2.7,0.00001,0,0.00001
1351,2.7,0.00001,0,0.00001
1352,2.7,0.00001,0,0.00001
1353,0.8,0.00001,0,0.00001
1354,0.8,0.00001,0,0.00001
1355,0.8,0.00001,0,0.00001
1356,0.8,0.00001,0,0.00001
1357,0.8,0.00001,0,0.00001
1358,3.5,0.00001,0,0.00001
1359,3.5,0.00001,0,0.00001
1360,3.5,0.00001,0,0.00001
1361,3.5,0.00001,0,0.00001
1362,5.2,0.00001,0,0.00001
1363,5.2,0.00001,0,0.00001
1364,5.2,0.00001,0,0.00001
1365,5.2,0.00001,0,0.00001
1366,9.7,0.00001,0,0.00001
1367,9.7,0.00001,0,0.00001
1368,9.7,0.00001,0,0.00001
1369,9.7,0.00001,0,0.00001
1370,9.7,0.00001,0,0.00001
1371,12.7,0.00001,0,0.00001
1372,12.7,0.00001,0,0.00001
1373,12.7,0.00001,0,0.00001
1374,12.7,0.00001,0,0.00001
1375,14.4,0.00001,0,0.00001
1376,14.4,0.00001,0,0.00001
1377,14.4,0.00001,0,0.00001
1378,14.4,0.00001,0,0.00001
1379,17.5,0.00001,0,0.00001
1380,17.5,0.00001,0,0.00001
1381,17.5,0.00001,0,0.00001
1382,17.5,0.00001,0,0.00001
1383,17.5,0.00001,0,0.00001
1384,17.9,0.00001,0,0.00001
1385,17.9,0.00001,0,0.00001
1386,17.9,0.00001,0,0.00001
1387,17.9,0.00001,0,0.00001
1388,13.7,0.00001,0,0.00001
1389,13.7,0.00001,0,0.00001
1390,13.7,0.00001,0,0.00001
1391,13.7,0.00001,0,0.00001
1392,9.3,0.00001,0,0.00001
1393,9.3,0.00001,0,0.00001
1394,9.3,0.00001,0,0.00001
1395,9.3,0.00001,0,0.00001
1396,9.3,0.00001,0,0.00001
1397,3.2,0.00001,0,0.00001
1398,3.2,0.00001,0,0.00001
1399,3.2,0.00001,0,0.00001
1400,3.2,0.00001,0,0.00001
1401,0.7,0.00001,0,0.00001
1402,0.7,0.00001,0,0.00001
1403,0.7,0.00001,0,0.00001
1404,0.7,0.00001,0,0.00001
1405,4.1,0.00001,0,0.00001
1406,4.1,0.00001,0,0.00001
1407,4.1,0.00001,0,0.00001
1408,4.1,0.00001,0,0.00001
1409,4.1,0.00001,0,0.00001
1410,-1.1,0.00001,0,0.00001
1411,-1.1,0.00001,0,0.00001
1412,-1.1,0.00001,0,0.00001
1413,-1.1,0.00001,0,0.00001
1414,1.4,0.00001,0,0.00001
1415,1.4,0.00001,0,0.00001
1416,1.4,0.00001,0,0.00001
1417,1.4,0.00001,0,0.00001
1418,9.4,0.00001,0,0.00001
1419,9.4,0.00001,0,0.00001
1420,9.4,0.00001,0,0.00001
1421,9.4,0.00001,0,0.00001
1422,9.4,0.00001,0,0.00001
1423,12.4,0.00001,0,0.00001
1424,12.4,0.00001,0,0.00001
1425,12.4,0.00001,0,0.00001
1426,12.4,0.00001,0,0.00001
1427,14.2,0.00001,0,0.00001
1428,14.2,0.00001,0,0.00001
1429,14.2,0.00001,0,0.00001
1430,14.2,0.00001,0,0.00001
1431,17.5,0.00001,0,0.00001
1432,17.5,0.00001,0,0.00001
1433,17.5,0.00001,0,0.00001
1434,17.5,0.00001,0,0.00001
1435,17.5,0.00001,0,0.00001
1436,19.3,0.00001,0,0.00001
1437,19.3,0.00001,0,0.00001
1438,19.3,0.00001,0,0.00001
1439,19.3,0.00001,0,0.00001
1440,12.9,0.00001,0,0.00001
1441,12.9,0.00001,0,0.00001
1442,12.9,0.00001,0,0.00001
1443,12.9,0.00001,0,0.00001
1444,9.1,0.00001,0,0.00001
1445,9.1,0.00001,0,0.00001
1446,9.1,0.00001,0,0.00001
1447,9.1,0.00001,0,0.00001
1448,9.1,0.00001,0,0.00001
1449,5,0.00001,0,0.00001
1450,5,0.00001,0,0.00001
1451,5,0.00001,0,0.00001
1452,5,0.00001,0,0.00001
1453,0,0.00001,0,0.00001
1454,0,0.00001,0,0.00001
1455,0,0.00001,0,0.00001
1456,0,0.00001,0,0.00001
1457,-2.6,0.00001,0,0.00001
1458,-2.6,0.00001,0,0.00001
1459,-2.6,0.00001,0,0.00001
1460,-2.6,0.00001,0,0.00001
1461,-2.6,0.00001,0,0.00001
1462,5.1,0.00001,0,0.00001
1463,5.1,0.00001,0,0.00001
1464,5.1,0.00001,0,0.00001
1465,5.1,0.00001,0,0.00001
1466,7,0.00001,0,0.00001
1467,7,0.00001,0,0.00001
1468,7,0.00001,0,0.00001
1469,7,0.00001,0,0.00001
1470,9.5,0.00001,0,0.00001
1471,9.5,0.00001,0,0.00001
1472,9.5,0.00001,0,0.00001
1473,9.5,0.00001,0,0.00001
1474,9.5,0.00001,0,0.00001
1475,14.3,0.00001,0,0.00001
1476,14.3,0.00001,0,0.00001
1477,14.3,0.00001,0,0.00001
1478,14.3,0.00001,0,0.00001
1479,16.3,0.00001,0,0.00001
1480,16.3,0.00001,0,0.00001
1481,16.3,0.00001,0,0.00001
1482,16.3,0.00001,0,0.00001
1483,17.9,0.00001,0,0.00001
1484,17.9,0.00001,0,0.00001
1485,17.9,0.00001,0,0.00001
1486,17.9,0.00001,0,0.00001
1487,17.9,0.00001,0,0.00001
1488,16.3,0.00001,0,0.00001
1489,16.3,0.00001,0,0.00001
1490,16.3,0.00001,0,0.00001
1491,16.3,0.00001,0,0.00001
1492,13.9,0.00001,0,0.00001
1493,13.9,0.00001,0,0.00001
1494,13.9,0.00001,0,0.00001
1495,13.9,0.00001,0,0.00001
1496,9.4,0.00001,0,0.00001
1497,9.4,0.00001,0,0.00001
1498,9.4,0.00001,0,0.00001
1499,9.4,0.00001,0,0.00001
1500,9.4,0.00001,0,0.00001
1501,4.1,0.00001,0,0.00001
1502,4.1,0.00001,0,0.00001
1503,4.1,0.00001,0,0.00001
1504,4.1,0.00001,0,0.00001
1505,1.3,0.00001,0,0.00001
1506,1.3,0.00001,0,0.00001
1507,1.3,0.00001,0,0.00001
1508,1.3,0.00001,0,0.00001
1509,-0.7,0.00001,0,0.00001
1510,-0.7,0.00001,0,0.00001
1511,-0.7,0.00001,0,0.00001
1512,-0.7,0.00001,0,0.00001
1513,-0.7,0.00001,0,0.00001
1514,3.5,0.00001,0,0.00001
1515,3.5,0.00001,0,0.00001
1516,3.5,0.00001,0,0.00001
1517,3.5,0.00001,0,0.00001
1518,4.4,0.00001,0,0.00001
1519,4.4,0.00001,0,0.00001
1520,4.4,0.00001,0,0.00001
1521,4.4,0.00001,0,0.00001
1522,9.8,0.00001,0,0.00001
1523,9.8,0.00001,0,0.00001
1524,9.8,0.00001,0,0.00001
1525,9.8,0.00001,0,0.00001
1526,9.8,0.00001,0,0.00001
1527,13.7,0.00001,0,0.00001
1528,13.7,0.00001,0,0.00001
1529,13.7,0.00001,0,0.00001
1530,13.7,0.00001,0,0.00001
1531,14.6,0.00001,0,0.00001
1532,14.6,0.00001,0,0.00001
1533,14.6,0.00001,0,0.00001
1534,14.6,0.00001,0,0.00001
1535,18.2,0.00001,0,0.00001
1536,18.2,0.00001,0,0.00001
1537,18.2,0.00001,0,0.00001
1538,18.2,0.00001,0,0.00001
1539,18.2,0.00001,0,0.00001
1540,15.9,0.00001,0,0.00001
1541,15.9,0.00001,0,0.00001
1542,15.9,0.00001,0,0.00001
1543,15.9,0.00001,0,0.00001
1544,13.9,0.00001,0,0.00001
1545,13.9,0.00001,0,0.00001
1546,13.9,0.00001,0,0.00001
1547,13.9,0.00001,0,0.00001
1548,7.5,0.00001,0,0.00001
1549,7.5,0.00001,0,0.00001
1550,7.5,0.00001,0,0.00001
1551,7.5,0.00001,0,0.00001
1552,7.5,0.00001,0,0.00001
1553,4.9,0.00001,0,0.00001
1554,4.9,0.00001,0,0.00001
1555,4.9,0.00001,0,0.00001
1556,4.9,0.00001,0,0.00001
1557,-2.1,0.00001,0,0.00001
1558,-2.1,0.00001,0,0.00001
1559,-2.1,0.00001,0,0.00001
1560,-2.1,0.00001,0,0.00001
1561,-4.41,0.00001,0,0.00001
1562,-4.41,0.00001,0,0.00001
1563,-4.41,0.00001,0,0.00001
1564,-4.41,0.00001,0,0.00001
1565,-4.41,0.00001,0,0.00001
1566,-8.59,0.00001,0,0.00001
1567,-8.59,0.00001,0,0.00001
1568,-8.59,0.00001,0,0.00001
1569,-8.59,0.00001,0,0.00001
1570,2.76,0.00001,0,0.00001
1571,2.76,0.00001,0,0.00001
1572,2.76,0.00001,0,0.00001
1573,2.76,0.00001,0,0.00001
1574,9.48,0.00001,0,0.00001
1575,9.48,0.00001,0,0.00001
1576,9.48,0.00001,0,0.00001
1577,9.48,0.00001,0,0.00001
1578,9.48,0.00001,0,0.00001
1579,14.57,0.00001,0,0.00001
1580,14.57,0.00001,0,0.00001
1581,14.57,0.00001,0,0.00001
1582,14.57,0.00001,0,0.00001
1583,17.5,0.00001,0,0.00001
1584,17.5,0.00001,0,0.00001
1585,17.5,0.00001,0,0.00001
1586,17.5,0.00001,0,0.00001
1587,18.36,0.00001,0,0.00001
1588,18.36,0.00001,0,0.00001
1589,18.36,0.00001,0,0.00001
1590,18.36,0.00001,0,0.00001
1591,18.36,0.00001,0,0.00001
1592,18.35,0.00001,0,0.00001
1593,18.35,0.00001,0,0.00001
1594,18.35,0.00001,0,0.00001
1595,18.35,0.00001,0,0.00001
1596,16.15,0.00001,0,0.00001
1597,16.15,0.00001,0,0.00001
1598,16.15,0.00001,0,0.00001
1599,16.15,0.00001,0,0.00001
1600,7.06,0.00001,0,0.00001
1601,7.06,0.00001,0,0.00001
1602,7.06,0.00001,0,0.00001
1603,7.06,0.00001,0,0.00001
1604,7.06,0.00001,0,0.00001
1605,5.73,0.00001,0,0.00001
1606,5.73,0.00001,0,0.00001
1607,5.73,0.00001,0,0.00001
1608,5.73,0.00001,0,0.00001
1609,2.11,0.00001,0,0.00001
1610,2.11,0.00001,0,0.00001
1611,2.11,0.00001,0,0.00001
1612,2.11,0.00001,0,0.00001
1613,4,0.00001,0,0.00001
1614,4,0.00001,0,0.00001
1615,4,0.00001,0,0.00001
1616,4,0.00001,0,0.00001
1617,4,0.00001,0,0.00001
1618,0.22,0.00001,0,0.00001
1619,0.22,0.00001,0,0.00001
1620,0.22,0.00001,0,0.00001
1621,0.22,0.00001,0,0.00001
1622,5.65,0.00001,0,0.00001
1623,5.65,0.00001,0,0.00001
1624,5.65,0.00001,0,0.00001
1625,5.65,0.00001,0,0.00001
1626,10.47,0.00001,0,0.00001
1627,10.47,0.00001,0,0.00001
1628,10.47,0.00001,0,0.00001
1629,10.47,0.00001,0,0.00001
1630,10.47,0.00001,0,0.00001
1631,13.93,0.00001,0,0.00001
1632,13.93,0.00001,0,0.00001
1633,13.93,0.00001,0,0.00001
1634,13.93,0.00001,0,0.00001
1635,16.13,0.00001,0,0.00001
1636,16.13,0.00001,0,0.00001
1637,16.13,0.00001,0,0.00001
1638,16.13,0.00001,0,0.00001
1639,16.26,0.00001,0,0.00001
1640,16.26,0.00001,0,0.00001
1641,16.26,0.00001,0,0.00001
1642,16.26,0.00001,0,0.00001
1643,16.26,0.00001,0,0.00001
1644,16.07,0.00001,0,0.00001
1645,16.07,0.00001,0,0.00001
1646,16.07,0.00001,0,0.00001
1647,16.07,0.00001,0,0.00001
1648,13.62,0.00001,0,0.00001
1649,13.62,0.00001,0,0.00001
1650,13.62,0.00001,0,0.00001
1651,13.62,0.00001,0,0.00001
1652,8.5,0.00001,0,0.00001
1653,8.5,0.00001,0,0.00001
1654,8.5,0.00001,0,0.00001
1655,8.5,0.00001,0,0.00001
1656,8.5,0.00001,0,0.00001
1657,4.35,0.00001,0,0.00001
