week	id	location	sp	biomass	fgroup	stage	age	reped	chrm1	chrm2	radius
87	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.275)	p1	a	87	false	A	A	2
88	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.31)	p1	a	88	false	A	A	2
88	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.287)	p1	a	88	false	A	A	2
89	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.322)	p1	a	89	false	A	A	2
89	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.299)	p1	a	89	false	A	A	2
90	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.333)	p1	a	90	false	A	A	2
90	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.311)	p1	a	90	false	A	A	2
91	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.345)	p1	a	91	false	A	A	2
91	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.323)	p1	a	91	false	A	A	2
92	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.357)	p1	a	92	false	A	A	2
92	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.334)	p1	a	92	false	A	A	2
93	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.369)	p1	a	93	false	A	A	2
93	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.346)	p1	a	93	false	A	A	2
94	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.38)	p1	a	94	false	A	A	2
94	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.358)	p1	a	94	false	A	A	2
95	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.392)	p1	a	95	false	A	A	2
95	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.37)	p1	a	95	false	A	A	2
96	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.404)	p1	a	96	false	A	A	2
96	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.382)	p1	a	96	false	A	A	2
97	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.416)	p1	a	97	false	A	A	2
97	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.393)	p1	a	97	false	A	A	2
98	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.428)	p1	a	98	false	A	A	2
98	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.405)	p1	a	98	false	A	A	2
99	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.44)	p1	a	99	false	A	A	2
99	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.417)	p1	a	99	false	A	A	2
100	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.451)	p1	a	100	false	A	A	2
100	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.429)	p1	a	100	false	A	A	2
101	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.463)	p1	a	101	false	A	A	2
101	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.441)	p1	a	101	false	A	A	2
102	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.475)	p1	a	102	false	A	A	2
102	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.453)	p1	a	102	false	A	A	2
103	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.487)	p1	a	103	false	A	A	2
103	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.465)	p1	a	103	false	A	A	2
104	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.499)	p1	a	104	false	A	A	2
104	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.477)	p1	a	104	false	A	A	2
105	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.511)	p1	a	105	false	A	A	2
105	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.489)	p1	a	105	false	A	A	2
106	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.523)	p1	a	106	false	A	A	2
106	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.5)	p1	a	106	false	A	A	2
107	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.534)	p1	a	107	false	A	A	2
107	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.512)	p1	a	107	false	A	A	2
108	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.546)	p1	a	108	false	A	A	2
108	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.524)	p1	a	108	false	A	A	2
109	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.558)	p1	a	109	false	A	A	2
109	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.536)	p1	a	109	false	A	A	2
110	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.57)	p1	a	110	false	A	A	2
110	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.548)	p1	a	110	false	A	A	2
111	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.582)	p1	a	111	false	A	A	2
111	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.56)	p1	a	111	false	A	A	2
112	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.593)	p1	a	112	false	A	A	2
112	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.572)	p1	a	112	false	A	A	2
113	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.605)	p1	a	113	false	A	A	2
113	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.583)	p1	a	113	false	A	A	2
114	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.617)	p1	a	114	false	A	A	2
114	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.595)	p1	a	114	false	A	A	2
115	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0266024,"veg"=>100.629)	p1	a	115	false	A	A	2
115	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0269156,"veg"=>100.607)	p1	a	115	false	A	A	2
116	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0313556,"veg"=>100.629)	p1	a	116	false	A	A	2
116	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0313454,"veg"=>100.607)	p1	a	116	false	A	A	2
116	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
116	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
117	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0195799,"veg"=>100.629)	p1	a	117	false	A	A	2
117	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0193827,"veg"=>100.607)	p1	a	117	false	A	A	2
117	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
117	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
118	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.00799385,"veg"=>100.629)	p1	a	118	false	A	A	2
118	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.00751591,"veg"=>100.607)	p1	a	118	false	A	A	2
118	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
118	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
119	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00396588,"veg"=>100.629)	p1	a	119	false	A	A	2
119	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0044879,"veg"=>100.607)	p1	a	119	false	A	A	2
119	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
119	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
120	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.015914,"veg"=>100.629)	p1	a	120	false	A	A	2
120	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0161463,"veg"=>100.607)	p1	a	120	false	A	A	2
120	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
120	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
121	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0278018,"veg"=>100.629)	p1	a	121	false	A	A	2
121	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0280331,"veg"=>100.607)	p1	a	121	false	A	A	2
121	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
121	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
122	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0301849,"veg"=>100.629)	p1	a	122	false	A	A	2
122	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0301686,"veg"=>100.607)	p1	a	122	false	A	A	2
122	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
122	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
122	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
122	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
123	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0183222,"veg"=>100.629)	p1	a	123	false	A	A	2
123	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0183901,"veg"=>100.607)	p1	a	123	false	A	A	2
123	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	8	false	A	A	2
123	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	8	false	A	A	2
123	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
123	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
124	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.00645211,"veg"=>100.629)	p1	a	124	false	A	A	2
124	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.00650571,"veg"=>100.607)	p1	a	124	false	A	A	2
124	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	9	false	A	A	2
124	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	9	false	A	A	2
124	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
124	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
125	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00561703,"veg"=>100.629)	p1	a	125	false	A	A	2
125	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.00552385,"veg"=>100.607)	p1	a	125	false	A	A	2
125	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	10	false	A	A	2
125	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	10	false	A	A	2
125	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
125	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
126	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0176776,"veg"=>100.629)	p1	a	126	false	A	A	2
126	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0173547,"veg"=>100.607)	p1	a	126	false	A	A	2
126	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	11	false	A	A	2
126	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	11	false	A	A	2
126	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
126	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
127	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0294728,"veg"=>100.629)	p1	a	127	false	A	A	2
127	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0293865,"veg"=>100.607)	p1	a	127	false	A	A	2
127	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	12	false	A	A	2
127	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	12	false	A	A	2
127	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
127	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
128	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.629)	p1	a	128	false	A	A	2
128	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.607)	p1	a	128	false	A	A	2
128	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	13	false	A	A	2
128	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	13	false	A	A	2
128	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
128	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
128	p1-7	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
128	p1-8	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
129	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.641)	p1	a	129	false	A	A	2
129	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.619)	p1	a	129	false	A	A	2
130	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.653)	p1	a	130	false	A	A	2
130	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.631)	p1	a	130	false	A	A	2
131	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.665)	p1	a	131	false	A	A	2
131	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.643)	p1	a	131	false	A	A	2
132	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.677)	p1	a	132	false	A	A	2
132	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.655)	p1	a	132	false	A	A	2
133	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.689)	p1	a	133	false	A	A	2
133	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.666)	p1	a	133	false	A	A	2
134	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.7)	p1	a	134	false	A	A	2
134	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.678)	p1	a	134	false	A	A	2
135	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.712)	p1	a	135	false	A	A	2
135	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.69)	p1	a	135	false	A	A	2
136	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.724)	p1	a	136	false	A	A	2
136	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.702)	p1	a	136	false	A	A	2
137	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.736)	p1	a	137	false	A	A	2
137	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.714)	p1	a	137	false	A	A	2
138	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.748)	p1	a	138	false	A	A	2
138	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.726)	p1	a	138	false	A	A	2
139	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.76)	p1	a	139	false	A	A	2
139	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.738)	p1	a	139	false	A	A	2
140	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.772)	p1	a	140	false	A	A	2
140	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.749)	p1	a	140	false	A	A	2
141	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.784)	p1	a	141	false	A	A	2
141	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.761)	p1	a	141	false	A	A	2
142	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.796)	p1	a	142	false	A	A	2
142	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.773)	p1	a	142	false	A	A	2
143	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.808)	p1	a	143	false	A	A	2
143	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.785)	p1	a	143	false	A	A	2
144	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.82)	p1	a	144	false	A	A	2
144	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.797)	p1	a	144	false	A	A	2
145	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.832)	p1	a	145	false	A	A	2
145	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.809)	p1	a	145	false	A	A	2
146	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.844)	p1	a	146	false	A	A	2
146	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.82)	p1	a	146	false	A	A	2
147	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.856)	p1	a	147	false	A	A	2
147	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.832)	p1	a	147	false	A	A	2
148	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.868)	p1	a	148	false	A	A	2
148	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.844)	p1	a	148	false	A	A	2
149	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.88)	p1	a	149	false	A	A	2
149	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.856)	p1	a	149	false	A	A	2
150	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.891)	p1	a	150	false	A	A	2
150	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.868)	p1	a	150	false	A	A	2
151	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.903)	p1	a	151	false	A	A	2
151	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.88)	p1	a	151	false	A	A	2
152	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.915)	p1	a	152	false	A	A	2
152	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.892)	p1	a	152	false	A	A	2
153	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.927)	p1	a	153	false	A	A	2
153	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.904)	p1	a	153	false	A	A	2
154	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.939)	p1	a	154	false	A	A	2
154	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.915)	p1	a	154	false	A	A	2
155	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.951)	p1	a	155	false	A	A	2
155	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.927)	p1	a	155	false	A	A	2
156	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.963)	p1	a	156	false	A	A	2
156	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.94)	p1	a	156	false	A	A	2
157	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.975)	p1	a	157	false	A	A	2
157	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.952)	p1	a	157	false	A	A	2
158	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.987)	p1	a	158	false	A	A	2
158	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.964)	p1	a	158	false	A	A	2
159	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>100.999)	p1	a	159	false	A	A	2
159	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.975)	p1	a	159	false	A	A	2
160	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.011)	p1	a	160	false	A	A	2
160	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.987)	p1	a	160	false	A	A	2
161	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.023)	p1	a	161	false	A	A	2
161	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>100.999)	p1	a	161	false	A	A	2
162	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.035)	p1	a	162	false	A	A	2
162	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>101.011)	p1	a	162	false	A	A	2
163	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.047)	p1	a	163	false	A	A	2
163	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>101.023)	p1	a	163	false	A	A	2
164	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.059)	p1	a	164	false	A	A	2
164	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>101.035)	p1	a	164	false	A	A	2
165	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.07)	p1	a	165	false	A	A	2
165	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>101.047)	p1	a	165	false	A	A	2
166	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.082)	p1	a	166	false	A	A	2
166	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>101.058)	p1	a	166	false	A	A	2
167	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0285895,"veg"=>101.094)	p1	a	167	false	A	A	2
167	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0287678,"veg"=>101.07)	p1	a	167	false	A	A	2
168	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0167122,"veg"=>101.094)	p1	a	168	false	A	A	2
168	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0168922,"veg"=>101.07)	p1	a	168	false	A	A	2
169	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.00486051,"veg"=>101.094)	p1	a	169	false	A	A	2
169	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.00497456,"veg"=>101.07)	p1	a	169	false	A	A	2
170	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00708144,"veg"=>101.094)	p1	a	170	false	A	A	2
170	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.00698848,"veg"=>101.07)	p1	a	170	false	A	A	2
171	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0190478,"veg"=>101.094)	p1	a	171	false	A	A	2
171	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0189822,"veg"=>101.07)	p1	a	171	false	A	A	2
172	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0309162,"veg"=>101.094)	p1	a	172	false	A	A	2
172	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0307536,"veg"=>101.07)	p1	a	172	false	A	A	2
173	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0271123,"veg"=>101.094)	p1	a	173	false	A	A	2
173	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0271747,"veg"=>101.07)	p1	a	173	false	A	A	2
173	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
173	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
174	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0150751,"veg"=>101.094)	p1	a	174	false	A	A	2
174	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0153421,"veg"=>101.07)	p1	a	174	false	A	A	2
174	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
174	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
175	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.00316292,"veg"=>101.094)	p1	a	175	false	A	A	2
175	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0034544,"veg"=>101.07)	p1	a	175	false	A	A	2
175	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
175	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
176	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00876654,"veg"=>101.094)	p1	a	176	false	A	A	2
176	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.00863357,"veg"=>101.07)	p1	a	176	false	A	A	2
176	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
176	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
177	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0207248,"veg"=>101.094)	p1	a	177	false	A	A	2
177	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0205497,"veg"=>101.07)	p1	a	177	false	A	A	2
177	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
177	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
178	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0328159,"veg"=>101.094)	p1	a	178	false	A	A	2
