week	id	location	sp	biomass	fgroup	stage	age	reped	chrm1	chrm2	radius
654	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0904795)	p1	a	0	false	A	A	0
654	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.090479)	p1	a	0	false	A	A	0
654	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0878731)	p1	a	0	false	A	A	0
654	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0877969)	p1	a	0	false	A	A	0
654	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0879403)	p1	a	0	false	A	A	0
654	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.085405)	p1	a	0	false	A	A	0
655	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.422)	p1	a	0	false	A	A	2
655	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.399)	p1	a	0	false	A	A	2
655	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0983728)	p1	a	0	false	A	A	0
655	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0983116)	p1	a	0	false	A	A	0
655	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.098089)	p1	a	0	false	A	A	0
655	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0956024)	p1	a	0	false	A	A	0
655	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0954033)	p1	a	0	false	A	A	0
655	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0905446)	p1	a	0	false	A	A	0
655	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0905434)	p1	a	0	false	A	A	0
655	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.087937)	p1	a	0	false	A	A	0
655	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0878601)	p1	a	0	false	A	A	0
655	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0880036)	p1	a	0	false	A	A	0
655	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0854665)	p1	a	0	false	A	A	0
656	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.434)	p1	a	0	false	A	A	2
656	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.411)	p1	a	0	false	A	A	2
656	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0984429)	p1	a	0	false	A	A	0
656	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0983815)	p1	a	0	false	A	A	0
656	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0981594)	p1	a	0	false	A	A	0
656	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0956698)	p1	a	0	false	A	A	0
656	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0954719)	p1	a	0	false	A	A	0
656	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0906103)	p1	a	0	false	A	A	0
656	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0906095)	p1	a	0	false	A	A	0
656	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0880006)	p1	a	0	false	A	A	0
656	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0879238)	p1	a	0	false	A	A	0
656	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.088067)	p1	a	0	false	A	A	0
656	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0855271)	p1	a	0	false	A	A	0
657	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.446)	p1	a	0	false	A	A	2
657	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.423)	p1	a	0	false	A	A	2
657	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0985133)	p1	a	0	false	A	A	0
657	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0984513)	p1	a	0	false	A	A	0
657	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0982315)	p1	a	0	false	A	A	0
657	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0957378)	p1	a	0	false	A	A	0
657	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0955392)	p1	a	0	false	A	A	0
657	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0906743)	p1	a	0	false	A	A	0
657	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0906742)	p1	a	0	false	A	A	0
657	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0880646)	p1	a	0	false	A	A	0
657	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0879865)	p1	a	0	false	A	A	0
657	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0881313)	p1	a	0	false	A	A	0
657	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0855889)	p1	a	0	false	A	A	0
658	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.459)	p1	a	0	false	A	A	2
658	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.436)	p1	a	0	false	A	A	2
658	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0985838)	p1	a	0	false	A	A	0
658	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0985219)	p1	a	0	false	A	A	0
658	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0983013)	p1	a	0	false	A	A	0
658	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0958063)	p1	a	0	false	A	A	0
658	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.095607)	p1	a	0	false	A	A	0
658	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0907401)	p1	a	0	false	A	A	0
658	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0907395)	p1	a	0	false	A	A	0
658	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0881269)	p1	a	0	false	A	A	0
658	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0880496)	p1	a	0	false	A	A	0
658	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.088193)	p1	a	0	false	A	A	0
658	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0856509)	p1	a	0	false	A	A	0
659	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.471)	p1	a	0	false	A	A	2
659	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.448)	p1	a	0	false	A	A	2
659	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0986537)	p1	a	0	false	A	A	0
659	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0985922)	p1	a	0	false	A	A	0
659	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0983715)	p1	a	0	false	A	A	0
659	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0958753)	p1	a	0	false	A	A	0
659	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0956755)	p1	a	0	false	A	A	0
659	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0908051)	p1	a	0	false	A	A	0
659	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0908051)	p1	a	0	false	A	A	0
659	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0881907)	p1	a	0	false	A	A	0
659	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0881142)	p1	a	0	false	A	A	0
659	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0882562)	p1	a	0	false	A	A	0
659	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0857127)	p1	a	0	false	A	A	0
660	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.483)	p1	a	0	false	A	A	2
660	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.46)	p1	a	0	false	A	A	2
660	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0987238)	p1	a	0	false	A	A	0
660	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0986621)	p1	a	0	false	A	A	0
660	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.098441)	p1	a	0	false	A	A	0
660	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0959426)	p1	a	0	false	A	A	0
660	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0957431)	p1	a	0	false	A	A	0
660	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0908704)	p1	a	0	false	A	A	0
660	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0908705)	p1	a	0	false	A	A	0
660	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0882526)	p1	a	0	false	A	A	0
660	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.088178)	p1	a	0	false	A	A	0
660	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0883196)	p1	a	0	false	A	A	0
660	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0857722)	p1	a	0	false	A	A	0
661	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.495)	p1	a	0	false	A	A	2
661	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.472)	p1	a	0	false	A	A	2
661	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0987936)	p1	a	0	false	A	A	0
661	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0987328)	p1	a	0	false	A	A	0
661	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0985117)	p1	a	0	false	A	A	0
661	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0960105)	p1	a	0	false	A	A	0
661	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0958109)	p1	a	0	false	A	A	0
661	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0909361)	p1	a	0	false	A	A	0
661	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0909365)	p1	a	0	false	A	A	0
661	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0883165)	p1	a	0	false	A	A	0
661	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0882418)	p1	a	0	false	A	A	0
661	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0883836)	p1	a	0	false	A	A	0
661	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0858347)	p1	a	0	false	A	A	0
662	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.508)	p1	a	0	false	A	A	2
662	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.485)	p1	a	0	false	A	A	2
662	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0988635)	p1	a	0	false	A	A	0
662	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0988033)	p1	a	0	false	A	A	0
662	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.098582)	p1	a	0	false	A	A	0
662	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0960781)	p1	a	0	false	A	A	0
662	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0958797)	p1	a	0	false	A	A	0
662	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.091001)	p1	a	0	false	A	A	0
662	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0910014)	p1	a	0	false	A	A	0
662	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0883803)	p1	a	0	false	A	A	0
662	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0883058)	p1	a	0	false	A	A	0
662	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0884479)	p1	a	0	false	A	A	0
662	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0858967)	p1	a	0	false	A	A	0
663	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.52)	p1	a	0	false	A	A	2
663	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.497)	p1	a	0	false	A	A	2
663	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0989331)	p1	a	0	false	A	A	0
663	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0988746)	p1	a	0	false	A	A	0
663	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0986524)	p1	a	0	false	A	A	0
663	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0961472)	p1	a	0	false	A	A	0
663	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0959472)	p1	a	0	false	A	A	0
663	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0910669)	p1	a	0	false	A	A	0
663	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0910668)	p1	a	0	false	A	A	0
663	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0884436)	p1	a	0	false	A	A	0
663	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0883689)	p1	a	0	false	A	A	0
663	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0885121)	p1	a	0	false	A	A	0
663	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0859585)	p1	a	0	false	A	A	0
664	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.532)	p1	a	0	false	A	A	2
664	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.509)	p1	a	0	false	A	A	2
664	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0990037)	p1	a	0	false	A	A	0
664	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.098945)	p1	a	0	false	A	A	0
664	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0987219)	p1	a	0	false	A	A	0
664	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.096216)	p1	a	0	false	A	A	0
664	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0960149)	p1	a	0	false	A	A	0
664	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0911332)	p1	a	0	false	A	A	0
664	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0911329)	p1	a	0	false	A	A	0
664	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0885078)	p1	a	0	false	A	A	0
664	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0884333)	p1	a	0	false	A	A	0
664	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0885744)	p1	a	0	false	A	A	0
664	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0860205)	p1	a	0	false	A	A	0
665	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.544)	p1	a	0	false	A	A	2
665	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.522)	p1	a	0	false	A	A	2
665	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0990746)	p1	a	0	false	A	A	0
665	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.099016)	p1	a	0	false	A	A	0
665	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0987907)	p1	a	0	false	A	A	0
665	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0962842)	p1	a	0	false	A	A	0
665	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0960832)	p1	a	0	false	A	A	0
665	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0911975)	p1	a	0	false	A	A	0
665	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0911969)	p1	a	0	false	A	A	0
665	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0885721)	p1	a	0	false	A	A	0
665	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0884967)	p1	a	0	false	A	A	0
665	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0886394)	p1	a	0	false	A	A	0
665	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0860822)	p1	a	0	false	A	A	0
666	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.557)	p1	a	0	false	A	A	2
666	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.534)	p1	a	0	false	A	A	2
666	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0991441)	p1	a	0	false	A	A	0
666	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0990868)	p1	a	0	false	A	A	0
666	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0988615)	p1	a	0	false	A	A	0
666	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0963532)	p1	a	0	false	A	A	0
666	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0961512)	p1	a	0	false	A	A	0
666	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0912634)	p1	a	0	false	A	A	0
666	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.091262)	p1	a	0	false	A	A	0
666	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0886357)	p1	a	0	false	A	A	0
666	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0885605)	p1	a	0	false	A	A	0
666	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0887028)	p1	a	0	false	A	A	0
666	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0861445)	p1	a	0	false	A	A	0
667	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.569)	p1	a	0	false	A	A	2
667	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.547)	p1	a	0	false	A	A	2
667	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0992151)	p1	a	0	false	A	A	0
667	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0991574)	p1	a	0	false	A	A	0
667	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0989317)	p1	a	0	false	A	A	0
667	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0964223)	p1	a	0	false	A	A	0
667	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0962215)	p1	a	0	false	A	A	0
667	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0913288)	p1	a	0	false	A	A	0
667	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0913276)	p1	a	0	false	A	A	0
667	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0886986)	p1	a	0	false	A	A	0
667	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0886255)	p1	a	0	false	A	A	0
667	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.088766)	p1	a	0	false	A	A	0
667	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.086206)	p1	a	0	false	A	A	0
668	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.581)	p1	a	0	false	A	A	2
668	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.559)	p1	a	0	false	A	A	2
668	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0992869)	p1	a	0	false	A	A	0
668	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0992288)	p1	a	0	false	A	A	0
668	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0990016)	p1	a	0	false	A	A	0
668	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0964906)	p1	a	0	false	A	A	0
668	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0962896)	p1	a	0	false	A	A	0
668	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0913946)	p1	a	0	false	A	A	0
668	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0913932)	p1	a	0	false	A	A	0
668	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0887627)	p1	a	0	false	A	A	0
668	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0886893)	p1	a	0	false	A	A	0
668	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0888296)	p1	a	0	false	A	A	0
668	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0862688)	p1	a	0	false	A	A	0
669	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.594)	p1	a	0	false	A	A	2
669	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.571)	p1	a	0	false	A	A	2
669	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0993575)	p1	a	0	false	A	A	0
669	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0993002)	p1	a	0	false	A	A	0
669	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.099072)	p1	a	0	false	A	A	0
669	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0965607)	p1	a	0	false	A	A	0
669	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0963591)	p1	a	0	false	A	A	0
669	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.0914603)	p1	a	0	false	A	A	0
669	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0914586)	p1	a	0	false	A	A	0
669	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0888281)	p1	a	0	false	A	A	0
669	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0887532)	p1	a	0	false	A	A	0
669	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0888941)	p1	a	0	false	A	A	0
669	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0863319)	p1	a	0	false	A	A	0
670	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.606)	p1	a	0	false	A	A	2
670	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.583)	p1	a	0	false	A	A	2
670	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0994267)	p1	a	0	false	A	A	0
670	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0993707)	p1	a	0	false	A	A	0
670	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0991422)	p1	a	0	false	A	A	0
670	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.0085521,"veg"=>0.0966297)	p1	a	0	false	A	A	0
670	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00854631,"veg"=>0.0964272)	p1	a	0	false	A	A	0
670	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00680739,"veg"=>0.091526)	p1	a	0	false	A	A	0
670	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00680493,"veg"=>0.0915246)	p1	a	0	false	A	A	0
670	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00595868,"veg"=>0.0888926)	p1	a	0	false	A	A	0
670	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00595121,"veg"=>0.0888168)	p1	a	0	false	A	A	0
670	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00595905,"veg"=>0.0889575)	p1	a	0	false	A	A	0
670	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00515192,"veg"=>0.0863943)	p1	a	0	false	A	A	0
671	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00319755,"veg"=>105.619)	p1	a	0	false	A	A	2
671	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0022679,"veg"=>105.596)	p1	a	0	false	A	A	2
671	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00946912,"veg"=>0.0994971)	p1	a	0	false	A	A	0
671	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00945484,"veg"=>0.0994412)	p1	a	0	false	A	A	0
671	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00943771,"veg"=>0.0992123)	p1	a	0	false	A	A	0
