week	id	location	sp	biomass	fgroup	stage	age	reped	chrm1	chrm2	radius
95	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0709218)	p1	j	0	false	A	A	0
95	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0709167)	p1	j	0	false	A	A	0
96	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.404)	p1	a	0	false	A	A	2
96	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.383)	p1	a	0	false	A	A	2
96	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0730061)	p1	a	0	false	A	A	0
96	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0730032)	p1	a	0	false	A	A	0
96	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0729989)	p1	a	0	false	A	A	0
96	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0709738)	p1	j	0	false	A	A	0
96	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0709673)	p1	j	0	false	A	A	0
97	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.415)	p1	a	0	false	A	A	2
97	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.395)	p1	a	0	false	A	A	2
97	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0730592)	p1	a	0	false	A	A	0
97	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0730556)	p1	a	0	false	A	A	0
97	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0730515)	p1	a	0	false	A	A	0
97	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0710249)	p1	j	0	false	A	A	0
97	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0710191)	p1	j	0	false	A	A	0
98	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.427)	p1	a	0	false	A	A	2
98	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.407)	p1	a	0	false	A	A	2
98	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0731119)	p1	a	0	false	A	A	0
98	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0731093)	p1	a	0	false	A	A	0
98	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0731036)	p1	a	0	false	A	A	0
98	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0710764)	p1	j	0	false	A	A	0
98	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0710695)	p1	j	0	false	A	A	0
99	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.439)	p1	a	0	false	A	A	2
99	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.418)	p1	a	0	false	A	A	2
99	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.073164)	p1	a	0	false	A	A	0
99	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0731621)	p1	a	0	false	A	A	0
99	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.073157)	p1	a	0	false	A	A	0
99	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0711286)	p1	j	0	false	A	A	0
99	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0711212)	p1	j	0	false	A	A	0
100	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.451)	p1	a	0	false	A	A	2
100	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.43)	p1	a	0	false	A	A	2
100	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0732171)	p1	a	0	false	A	A	0
100	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0732147)	p1	a	0	false	A	A	0
100	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0732094)	p1	a	0	false	A	A	0
100	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0711797)	p1	j	0	false	A	A	0
100	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0711721)	p1	j	0	false	A	A	0
101	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.463)	p1	a	0	false	A	A	2
101	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.442)	p1	a	0	false	A	A	2
101	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0732698)	p1	a	0	false	A	A	0
101	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0732674)	p1	a	0	false	A	A	0
101	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0732626)	p1	a	0	false	A	A	0
101	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.071232)	p1	j	0	false	A	A	0
101	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0712231)	p1	j	0	false	A	A	0
102	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.475)	p1	a	0	false	A	A	2
102	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.454)	p1	a	0	false	A	A	2
102	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0733235)	p1	a	0	false	A	A	0
102	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0733197)	p1	a	0	false	A	A	0
102	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0733161)	p1	a	0	false	A	A	0
102	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.071283)	p1	j	0	false	A	A	0
102	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0712748)	p1	j	0	false	A	A	0
103	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.487)	p1	a	0	false	A	A	2
103	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.466)	p1	a	0	false	A	A	2
103	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0733767)	p1	a	0	false	A	A	0
103	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0733731)	p1	a	0	false	A	A	0
103	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.07337)	p1	a	0	false	A	A	0
103	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.071334)	p1	j	0	false	A	A	0
103	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0713271)	p1	j	0	false	A	A	0
104	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.499)	p1	a	0	false	A	A	2
104	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.478)	p1	a	0	false	A	A	2
104	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0734291)	p1	a	0	false	A	A	0
104	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0734254)	p1	a	0	false	A	A	0
104	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0734227)	p1	a	0	false	A	A	0
104	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0713858)	p1	j	0	false	A	A	0
104	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0713779)	p1	j	0	false	A	A	0
105	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.511)	p1	a	0	false	A	A	2
105	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.49)	p1	a	0	false	A	A	2
105	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0734817)	p1	a	0	false	A	A	0
105	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0734786)	p1	a	0	false	A	A	0
105	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0734769)	p1	a	0	false	A	A	0
105	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0714365)	p1	j	0	false	A	A	0
105	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0714291)	p1	j	0	false	A	A	0
106	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.522)	p1	a	0	false	A	A	2
106	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.501)	p1	a	0	false	A	A	2
106	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0735357)	p1	a	0	false	A	A	0
106	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0735315)	p1	a	0	false	A	A	0
106	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0735301)	p1	a	0	false	A	A	0
106	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0714881)	p1	j	0	false	A	A	0
106	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0714801)	p1	j	0	false	A	A	0
107	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.534)	p1	a	0	false	A	A	2
107	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.513)	p1	a	0	false	A	A	2
107	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0735887)	p1	a	0	false	A	A	0
107	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0735842)	p1	a	0	false	A	A	0
107	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0735825)	p1	a	0	false	A	A	0
107	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0715394)	p1	j	0	false	A	A	0
107	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0715319)	p1	j	0	false	A	A	0
108	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.546)	p1	a	0	false	A	A	2
108	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.525)	p1	a	0	false	A	A	2
108	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0736406)	p1	a	0	false	A	A	0
108	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0736374)	p1	a	0	false	A	A	0
108	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0736353)	p1	a	0	false	A	A	0
108	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.071592)	p1	j	0	false	A	A	0
108	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0715845)	p1	j	0	false	A	A	0
109	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.558)	p1	a	0	false	A	A	2
109	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.537)	p1	a	0	false	A	A	2
109	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0736937)	p1	a	0	false	A	A	0
109	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0736904)	p1	a	0	false	A	A	0
109	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0736888)	p1	a	0	false	A	A	0
109	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0716432)	p1	j	0	false	A	A	0
109	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0716354)	p1	j	0	false	A	A	0
110	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.569)	p1	a	0	false	A	A	2
110	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.549)	p1	a	0	false	A	A	2
110	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.073747)	p1	a	0	false	A	A	0
110	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0737436)	p1	a	0	false	A	A	0
110	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.073741)	p1	a	0	false	A	A	0
110	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0716944)	p1	j	0	false	A	A	0
110	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0716869)	p1	j	0	false	A	A	0
111	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.581)	p1	a	0	false	A	A	2
111	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.561)	p1	a	0	false	A	A	2
111	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0737995)	p1	a	0	false	A	A	0
111	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0737962)	p1	a	0	false	A	A	0
111	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0737942)	p1	a	0	false	A	A	0
111	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0717463)	p1	j	0	false	A	A	0
111	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0717384)	p1	j	0	false	A	A	0
112	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.593)	p1	a	0	false	A	A	2
112	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.573)	p1	a	0	false	A	A	2
112	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0738525)	p1	a	0	false	A	A	0
112	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0738501)	p1	a	0	false	A	A	0
112	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0738478)	p1	a	0	false	A	A	0
112	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0717985)	p1	j	0	false	A	A	0
112	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0717908)	p1	j	0	false	A	A	0
113	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.605)	p1	a	0	false	A	A	2
113	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.584)	p1	a	0	false	A	A	2
113	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0739053)	p1	a	0	false	A	A	0
113	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0739034)	p1	a	0	false	A	A	0
113	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0739007)	p1	a	0	false	A	A	0
113	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0718503)	p1	j	0	false	A	A	0
113	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0718421)	p1	j	0	false	A	A	0
114	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.617)	p1	a	0	false	A	A	2
114	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.596)	p1	a	0	false	A	A	2
114	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0739586)	p1	a	0	false	A	A	0
114	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.073957)	p1	a	0	false	A	A	0
114	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0739533)	p1	a	0	false	A	A	0
114	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0719015)	p1	j	0	false	A	A	0
114	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0718943)	p1	j	0	false	A	A	0
115	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0259459,"veg"=>100.629)	p1	a	0	false	A	A	2
115	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0257052,"veg"=>100.608)	p1	a	0	false	A	A	2
115	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000678261,"veg"=>0.0740111)	p1	a	0	false	A	A	0
115	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000676741,"veg"=>0.0740114)	p1	a	0	false	A	A	0
115	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000676825,"veg"=>0.0740074)	p1	a	0	false	A	A	0
115	p1-8	(4, 3, 1)	p1	Dict("veg"=>0.0719539)	p1	a	0	false	A	A	0
115	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.0719462)	p1	a	0	false	A	A	0
116	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0378729,"veg"=>100.629)	p1	a	0	false	A	A	2
116	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0377083,"veg"=>100.608)	p1	a	0	false	A	A	2
116	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000732083,"veg"=>0.0740111)	p1	a	0	false	A	A	0
116	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000730156,"veg"=>0.0740114)	p1	a	0	false	A	A	0
116	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.0007306,"veg"=>0.0740074)	p1	a	0	false	A	A	0
116	p1-8	(4, 3, 1)	p1	Dict("reprd"=>5.2189e-5,"veg"=>0.0719539)	p1	a	0	false	A	A	0
116	p1-9	(33, 15, 1)	p1	Dict("reprd"=>5.18303e-5,"veg"=>0.0719462)	p1	a	0	false	A	A	0
117	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0497149,"veg"=>100.629)	p1	a	0	false	A	A	2
117	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0498468,"veg"=>100.608)	p1	a	0	false	A	A	2
117	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000785459,"veg"=>0.0740111)	p1	a	0	false	A	A	0
117	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000784381,"veg"=>0.0740114)	p1	a	0	false	A	A	0
117	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00078341,"veg"=>0.0740074)	p1	a	0	false	A	A	0
117	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000104295,"veg"=>0.0719539)	p1	a	0	false	A	A	0
117	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000104237,"veg"=>0.0719462)	p1	a	0	false	A	A	0
118	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0615615,"veg"=>100.629)	p1	a	0	false	A	A	2
118	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0618698,"veg"=>100.608)	p1	a	0	false	A	A	2
118	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000839365,"veg"=>0.0740111)	p1	a	0	false	A	A	0
118	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000838018,"veg"=>0.0740114)	p1	a	0	false	A	A	0
118	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000836757,"veg"=>0.0740074)	p1	a	0	false	A	A	0
118	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000155597,"veg"=>0.0719539)	p1	a	0	false	A	A	0
118	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000156101,"veg"=>0.0719462)	p1	a	0	false	A	A	0
119	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00348242,"veg"=>100.629)	p1	a	0	false	A	A	2
119	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.00385305,"veg"=>100.608)	p1	a	0	false	A	A	2
119	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00089309,"veg"=>0.0740111)	p1	a	0	false	A	A	0
119	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000890716,"veg"=>0.0740114)	p1	a	0	false	A	A	0
119	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000889558,"veg"=>0.0740074)	p1	a	0	false	A	A	0
119	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000207592,"veg"=>0.0719539)	p1	a	0	false	A	A	0
119	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000207674,"veg"=>0.0719462)	p1	a	0	false	A	A	0
119	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
119	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
120	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0152973,"veg"=>100.629)	p1	a	0	false	A	A	2
120	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0157437,"veg"=>100.608)	p1	a	0	false	A	A	2
120	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.000945999,"veg"=>0.0740111)	p1	a	0	false	A	A	0
120	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000943995,"veg"=>0.0740114)	p1	a	0	false	A	A	0
120	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000942504,"veg"=>0.0740074)	p1	a	0	false	A	A	0
120	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000260106,"veg"=>0.0719539)	p1	a	0	false	A	A	0
120	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000260582,"veg"=>0.0719462)	p1	a	0	false	A	A	0
120	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
120	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
121	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0272067,"veg"=>100.629)	p1	a	0	false	A	A	2
121	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0277662,"veg"=>100.608)	p1	a	0	false	A	A	2
121	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00100015,"veg"=>0.0740111)	p1	a	0	false	A	A	0
121	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.000996772,"veg"=>0.0740114)	p1	a	0	false	A	A	0
121	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.000995865,"veg"=>0.0740074)	p1	a	0	false	A	A	0
121	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000311019,"veg"=>0.0719539)	p1	a	0	false	A	A	0
121	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000312098,"veg"=>0.0719462)	p1	a	0	false	A	A	0
121	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
121	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
122	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0390495,"veg"=>100.629)	p1	a	0	false	A	A	2
122	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0393966,"veg"=>100.608)	p1	a	0	false	A	A	2
122	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00105405,"veg"=>0.0740111)	p1	a	0	false	A	A	0
122	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00104948,"veg"=>0.0740114)	p1	a	0	false	A	A	0
122	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00105015,"veg"=>0.0740074)	p1	a	0	false	A	A	0
122	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000362372,"veg"=>0.0719539)	p1	a	0	false	A	A	0
122	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000363469,"veg"=>0.0719462)	p1	a	0	false	A	A	0
122	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
122	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
123	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0509255,"veg"=>100.629)	p1	a	0	false	A	A	2
123	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0513525,"veg"=>100.608)	p1	a	0	false	A	A	2
123	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00110854,"veg"=>0.0740111)	p1	a	0	false	A	A	0
123	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00110207,"veg"=>0.0740114)	p1	a	0	false	A	A	0
123	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00110318,"veg"=>0.0740074)	p1	a	0	false	A	A	0
123	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00041451,"veg"=>0.0719539)	p1	a	0	false	A	A	0
123	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000416024,"veg"=>0.0719462)	p1	a	0	false	A	A	0
123	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
123	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
124	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0626061,"veg"=>100.629)	p1	a	0	false	A	A	2
124	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0633104,"veg"=>100.608)	p1	a	0	false	A	A	2
124	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00116282,"veg"=>0.0740111)	p1	a	0	false	A	A	0
124	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00115634,"veg"=>0.0740114)	p1	a	0	false	A	A	0
124	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00115755,"veg"=>0.0740074)	p1	a	0	false	A	A	0
124	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000466969,"veg"=>0.0719539)	p1	a	0	false	A	A	0
124	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000468039,"veg"=>0.0719462)	p1	a	0	false	A	A	0
124	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
124	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
125	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00440819,"veg"=>100.629)	p1	a	0	false	A	A	2
125	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0051897,"veg"=>100.608)	p1	a	0	false	A	A	2
125	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00121574,"veg"=>0.0740111)	p1	a	0	false	A	A	0
125	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00120965,"veg"=>0.0740114)	p1	a	0	false	A	A	0
125	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00121016,"veg"=>0.0740074)	p1	a	0	false	A	A	0
125	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000518204,"veg"=>0.0719539)	p1	a	0	false	A	A	0
125	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00052057,"veg"=>0.0719462)	p1	a	0	false	A	A	0
125	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
125	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
125	p1-10	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
125	p1-11	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
126	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0163055,"veg"=>100.629)	p1	a	0	false	A	A	2
126	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0171176,"veg"=>100.608)	p1	a	0	false	A	A	2
126	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00126963,"veg"=>0.0740111)	p1	a	0	false	A	A	0
126	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00126239,"veg"=>0.0740114)	p1	a	0	false	A	A	0
